web-scraper-order,web-scraper-start-url,img-src,name,type,efficiency rating,wattage,modular,color,price,link,link-href,rating
"1672963352-888","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=4","https://m.media-amazon.com/images/I/51wdz5LHGpL.jpg","SHARKOON SilentStorm","TypeSFX","Efficiency Rating80+ Gold","Wattage500 W","ModularFull","ColorBlack","100.73","SHARKOON SilentStorm         (3)","https://es.pcpartpicker.com/product/BpF48d/sharkoon-silentstorm-500w-80-gold-certified-fully-modular-sfx-power-supply-4044951016419","(3 Ratings, 4.7 Average)"
"1672963354-889","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=4","https://m.media-amazon.com/images/I/51qTcBIn0hL.jpg","EVGA 650 BQ","TypeATX","Efficiency Rating80+ Bronze","Wattage650 W","ModularSemi","Color","101.18","EVGA 650 BQ         (52)","https://es.pcpartpicker.com/product/8RvZxr/evga-650-bq-650-w-80-bronze-certified-semi-modular-atx-power-supply-110-bq-0650-v1","(52 Ratings, 4.5 Average)"
"1672963356-890","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=4","https://m.media-amazon.com/images/I/415cBUPLspL.jpg","LEPA MaxBron","TypeATX","Efficiency Rating80+ Bronze","Wattage800 W","ModularSemi","Color","102.00","LEPA MaxBron         (1)","https://es.pcpartpicker.com/product/67mLrH/lepa-power-supply-b800mb","(1 Rating, 3.0 Average)"
"1672963359-891","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=4","//cdna.pcpartpicker.com/static/forever/images/product/ba980adaab9d78bdc3290de17c34073e.256p.jpg","Corsair RM650 (2019)","TypeATX","Efficiency Rating80+ Gold","Wattage650 W","ModularFull","ColorBlack","102.00","Corsair RM650 (2019)         (66)","https://es.pcpartpicker.com/product/WxL48d/corsair-rm-2019-650-w-80-gold-certified-fully-modular-atx-power-supply-cp-9020194-na","(66 Ratings, 4.9 Average)"
"1672963361-892","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=4","https://m.media-amazon.com/images/I/51cukErNU6L.jpg","Enermax RevoBron","TypeATX","Efficiency Rating80+ Bronze","Wattage600 W","ModularSemi","Color","102.13","Enermax RevoBron         (0)","https://es.pcpartpicker.com/product/PfbwrH/enermax-revobron-600-w-80-bronze-certified-semi-modular-atx-power-supply-erb600awt","null"
"1672963363-893","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=4","//cdna.pcpartpicker.com/static/forever/images/product/3bf5e735214e4c6b833ac57b4dd36bfb.256p.jpg","BitFenix Formula Gold 650","TypeATX","Efficiency Rating80+ Gold","Wattage650 W","ModularNo","Color","102.76","BitFenix Formula Gold 650         (2)","https://es.pcpartpicker.com/product/B8RFf7/bitfenix-formula-gold-650w-80-gold-certified-atx-power-supply-bp-fm650ulag-7r","(2 Ratings, 4.5 Average)"
"1672963366-894","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=4","//cdna.pcpartpicker.com/static/forever/images/product/31d5ff64dc070541b7bc68c7757d2830.256p.jpg","Thermaltake TR2","TypeATX","Efficiency Rating","Wattage600 W","ModularNo","Color","103.00","Thermaltake TR2         (36)","https://es.pcpartpicker.com/product/wTK7YJ/thermaltake-power-supply-tr600","(36 Ratings, 4.1 Average)"
"1672963368-895","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=4","//cdna.pcpartpicker.com/static/forever/images/product/fd62859c87471f45be49d9c88d1b43d6.256p.jpg","Deepcool DQ750-M-V2L","TypeATX","Efficiency Rating80+ Gold","Wattage750 W","ModularFull","ColorBlack / Green","103.44","Deepcool DQ750-M-V2L         (7)","https://es.pcpartpicker.com/product/qbFKHx/deepcool-dq-m-v2l-750-w-80-gold-certified-fully-modular-atx-power-supply-dp-gd-dq750-m-v2l","(7 Ratings, 4.9 Average)"
"1672963370-896","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=4","//cdna.pcpartpicker.com/static/forever/images/product/f32c06b9d1141f919ba11afdf42deefd.256p.jpg","be quiet! System Power 10","TypeATX","Efficiency Rating80+ Gold","Wattage850 W","ModularNo","ColorBlack","104.21","be quiet! System Power 10         (0)","https://es.pcpartpicker.com/product/4pytt6/be-quiet-system-power-10-850-w-80-gold-certified-atx-power-supply-bn330","null"
"1672963373-897","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=4","//cdna.pcpartpicker.com/static/forever/images/product/5724813f2f7bb6c11e82c2122827cbb2.256p.jpg","be quiet! Pure Power 11 CM","TypeATX","Efficiency Rating80+ Gold","Wattage600 W","ModularSemi","ColorBlack","104.30","be quiet! Pure Power 11 CM         (8)","https://es.pcpartpicker.com/product/K3Jtt6/be-quiet-pure-power-11-cm-600-w-80-gold-certified-semi-modular-atx-power-supply-bn298","(8 Ratings, 4.8 Average)"
"1672963375-898","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=4","https://images-na.ssl-images-amazon.com/images/I/41xWpg4EebL.jpg","FSP Group Hydro X","TypeATX","Efficiency Rating80+ Gold","Wattage550 W","ModularNo","Color","104.92","FSP Group Hydro X         (0)","https://es.pcpartpicker.com/product/2Fs8TW/fsp-group-hydro-x-550w-80-gold-certified-atx-power-supply-hgx550","null"
"1672963377-899","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=4","https://m.media-amazon.com/images/I/51B2P0gTxOL.jpg","EVGA 750 B3","TypeATX","Efficiency Rating80+ Bronze","Wattage850 W","ModularFull","Color","104.95","EVGA 750 B3         (6)","https://es.pcpartpicker.com/product/tjM323/evga-750-b3-850-w-80-bronze-certified-fully-modular-atx-power-supply-220-b3-0850-v1","(6 Ratings, 5.0 Average)"
"1672963380-900","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=4","//cdna.pcpartpicker.com/static/forever/images/product/556ec77a3181c96b79f63fac69511d51.256p.jpg","Raidmax RX-530SS","TypeATX","Efficiency Rating","Wattage530 W","ModularSemi","Color","105.00","Raidmax RX-530SS         (17)","https://es.pcpartpicker.com/product/BtTmP6/raidmax-power-supply-rx530ss","(17 Ratings, 4.0 Average)"
"1672963386-901","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=3","//cdna.pcpartpicker.com/static/forever/images/product/1cab6f69972391a130fe7fe00228e347.256p.jpg","BitFenix Whisper M","TypeATX","Efficiency Rating80+ Gold","Wattage650 W","ModularFull","Color","105.72","BitFenix Whisper M         (1)","https://es.pcpartpicker.com/product/DQx9TW/bitfenix-whisper-m-650w-80-gold-certified-fully-modular-atx-power-supply-bp-wg650umag-7fm","(1 Rating, 5.0 Average)"
"1672963388-902","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=3","https://m.media-amazon.com/images/I/41p8+JzLeYL.jpg","be quiet! Straight Power 11 650W","TypeATX","Efficiency Rating80+ Gold","Wattage650 W","ModularFull","Color","105.72","be quiet! Straight Power 11 650W         (9)","https://es.pcpartpicker.com/product/Rj22FT/be-quiet-straight-power-11-650w-80-gold-certified-fully-modular-atx-power-supply-bn282","(9 Ratings, 4.8 Average)"
"1672963390-903","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=3","//cdna.pcpartpicker.com/static/forever/images/product/ffb4bdfa5eed6f45bc68cd3a57b69f29.256p.jpg","SilentiumPC Supremo FM2","TypeATX","Efficiency Rating80+ Gold","Wattage650 W","ModularFull","ColorBlack","105.80","SilentiumPC Supremo FM2         (0)","https://es.pcpartpicker.com/product/x3BhP6/silentiumpc-supremo-fm2-650-w-80-gold-certified-fully-modular-atx-power-supply-spc168","null"
"1672963392-904","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=3","https://m.media-amazon.com/images/I/31a6eIO9oRL.jpg","Fractal Design Anode Bronze","TypeSFX","Efficiency Rating80+ Bronze","Wattage450 W","ModularNo","ColorBlack","105.80","Fractal Design Anode Bronze         (0)","https://es.pcpartpicker.com/product/gD92FT/fractal-design-anode-bronze-450-w-80-bronze-certified-sfx-power-supply-fd-p-as2b-450","null"
"1672963395-905","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=3","//cdna.pcpartpicker.com/static/forever/images/product/0255e6064c82e964e2f97a14c406624c.256p.jpg","Corsair RM550x (2018)","TypeATX","Efficiency Rating80+ Gold","Wattage550 W","ModularFull","ColorBlack / Silver","105.81","Corsair RM550x (2018)         (27)","https://es.pcpartpicker.com/product/bqVD4D/corsair-rmx-2018-550w-80-gold-certified-fully-modular-atx-power-supply-cp-9020177-na","(27 Ratings, 4.8 Average)"
"1672963397-906","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=3","//cdna.pcpartpicker.com/static/forever/images/product/24e1863d77642a93933b960607620266.256p.jpg","SHARKOON SilentStorm Cool Zero 650","TypeATX","Efficiency Rating80+ Gold","Wattage650 W","ModularFull","ColorBlack","105.90","SHARKOON SilentStorm Cool Zero 650         (1)","https://es.pcpartpicker.com/product/tzMTwP/sharkoon-silentstorm-cool-zero-650-w-80-gold-certified-fully-modular-atx-power-supply-4044951026463","(1 Rating, 4.0 Average)"
"1672963399-907","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=3","//cdna.pcpartpicker.com/static/forever/images/product/69c7679bbfccb706c80f41b452d36f54.256p.jpg","MSI MPG A650GF","TypeATX","Efficiency Rating80+ Gold","Wattage650 W","ModularFull","ColorBlack","105.90","MSI MPG A650GF         (18)","https://es.pcpartpicker.com/product/bq6qqs/msi-mpg-a650gf-650-w-80-gold-certified-fully-modular-atx-power-supply-mpg-a650gf","(18 Ratings, 4.7 Average)"
"1672963402-908","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=3","//cdna.pcpartpicker.com/static/forever/images/product/933b1005478f139d7caf504efce06dad.256p.jpg","be quiet! SFX L Power","TypeSFX","Efficiency Rating80+ Gold","Wattage500 W","ModularFull","Color","106.08","be quiet! SFX L Power         (2)","https://es.pcpartpicker.com/product/vJx2FT/be-quiet-sfx-l-power-500-w-80-gold-certified-fully-modular-sfx-power-supply-bn214","(2 Ratings, 5.0 Average)"
"1672963404-909","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=3","//cdna.pcpartpicker.com/static/forever/images/product/2488a530ab10a5faabf9346042c6e5dc.256p.jpg","be quiet! Straight Power 10","TypeATX","Efficiency Rating80+ Gold","Wattage600 W","ModularNo","Color","107.36","be quiet! Straight Power 10         (1)","https://es.pcpartpicker.com/product/qQqbt6/be-quiet-power-supply-bn232","(1 Rating, 5.0 Average)"
"1672963406-910","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=3","//cdna.pcpartpicker.com/static/forever/images/product/97df45f2c6e78554315f65f99ed57f76.256p.jpg","Corsair TX550M","TypeATX","Efficiency Rating80+ Gold","Wattage550 W","ModularSemi","ColorBlack","107.45","Corsair TX550M         (0)","https://es.pcpartpicker.com/product/dKQcCJ/corsair-txm-2021-550-w-80-gold-certified-semi-modular-atx-power-supply-cp-9020228-eu","null"
"1672963409-911","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=3","//cdna.pcpartpicker.com/static/forever/images/product/ce830eee6e61a9eba3055a7645673a74.256p.jpg","Gigabyte P850GM","TypeATX","Efficiency Rating80+ Gold","Wattage850 W","ModularFull","ColorBlack","107.50","Gigabyte P850GM         (14)","https://es.pcpartpicker.com/product/9PrYcf/gigabyte-850-w-80-gold-certified-fully-modular-atx-power-supply-gp-p850gm","(14 Ratings, 4.5 Average)"
"1672963411-912","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=3","//cdna.pcpartpicker.com/static/forever/images/product/eacfd7e698906919e899240734a0262b.256p.jpg","EVGA 750 BQ","TypeATX","Efficiency Rating80+ Bronze","Wattage750 W","ModularSemi","Color","107.82","EVGA 750 BQ         (42)","https://es.pcpartpicker.com/product/xLs8TW/evga-750-bq-750-w-80-bronze-certified-semi-modular-atx-power-supply-110-bq-0750-v1","(42 Ratings, 4.7 Average)"
"1672963413-913","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=3","//cdna.pcpartpicker.com/static/forever/images/product/e761ed71695bec57e2110d9a67c7ba14.256p.jpg","Enermax Revolution D.F.","TypeATX","Efficiency Rating80+ Gold","Wattage650 W","ModularFull","ColorBlack","107.92","Enermax Revolution D.F.         (6)","https://es.pcpartpicker.com/product/n34BD3/enermax-revolution-df-650-w-80-gold-certified-fully-modular-atx-power-supply-erf650awt","(6 Ratings, 4.7 Average)"
"1672963416-914","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=3","https://m.media-amazon.com/images/I/41jrHOdMIrL.jpg","Deepcool DQ750-M-V2L","TypeATX","Efficiency Rating80+ Gold","Wattage750 W","ModularFull","ColorWhite / Black","107.94","Deepcool DQ750-M-V2L         (0)","https://es.pcpartpicker.com/product/7fYmP6/deepcool-dq750-m-v2l-750-w-80-gold-certified-fully-modular-atx-power-supply-dp-dq750-m-v2l-wh","null"
"1672963418-915","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=3","//cdna.pcpartpicker.com/static/forever/images/product/e975ec51715848bfcc6cb9def3a23e91.256p.jpg","SeaSonic G12 GC","TypeATX","Efficiency Rating80+ Gold","Wattage850 W","ModularNo","ColorBlack / Blue","107.99","SeaSonic G12 GC         (0)","https://es.pcpartpicker.com/product/FgpzK8/seasonic-g12-gc-850-w-80-gold-certified-atx-power-supply-g12-gc-850","null"
"1672963420-916","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=3","//cdna.pcpartpicker.com/static/forever/images/product/b624497b6d3a1589cfc26c69467f05c8.256p.jpg","EVGA 500 BR","TypeATX","Efficiency Rating80+ Bronze","Wattage500 W","ModularNo","Color","108.00","EVGA 500 BR         (70)","https://es.pcpartpicker.com/product/kCtQzy/evga-500-br-500-w-80-bronze-certified-atx-power-supply-100-br-0500-k1","(70 Ratings, 4.7 Average)"
"1672963422-917","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=3","https://m.media-amazon.com/images/I/51qxmzJk9-L.jpg","Cooler Master MasterWatt 550","TypeATX","Efficiency Rating80+ Bronze","Wattage550 W","ModularSemi","Color","108.39","Cooler Master MasterWatt 550         (26)","https://es.pcpartpicker.com/product/B6XnTW/cooler-master-masterwatt-550w-80-bronze-certified-semi-modular-atx-power-supply-mpx-5501-amaab-us","(26 Ratings, 4.2 Average)"
"1672963425-918","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=3","//cdna.pcpartpicker.com/static/forever/images/product/cb66ec0876e06abb0c2a20e5e78ba1a1.256p.jpg","Silverstone DA550 Gold","TypeATX","Efficiency Rating80+ Gold","Wattage550 W","ModularFull","ColorBlack / White","108.77","Silverstone DA550 Gold         (0)","https://es.pcpartpicker.com/product/wnD7YJ/silverstone-da550-gold-550-w-80-gold-certified-fully-modular-atx-power-supply-sst-da550-g","null"
"1672963427-919","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=3","https://m.media-amazon.com/images/I/41p5IDJCWlL.jpg","NZXT C750","TypeATX","Efficiency Rating80+ Bronze","Wattage750 W","ModularSemi","ColorBlack","109.10","NZXT C750         (1)","https://es.pcpartpicker.com/product/dxt9TW/nzxt-c-750-w-80-bronze-certified-semi-modular-atx-power-supply-pa-7b1bb-us","(1 Rating, 5.0 Average)"
"1672963429-920","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=3","https://m.media-amazon.com/images/I/41p8+JzLeYL.jpg","be quiet! Straight Power 11 450W","TypeATX","Efficiency Rating80+ Gold","Wattage450 W","ModularFull","Color","109.66","be quiet! Straight Power 11 450W         (2)","https://es.pcpartpicker.com/product/FF8j4D/be-quiet-straight-power-11-450w-80-gold-certified-fully-modular-atx-power-supply-bn280","(2 Ratings, 4.5 Average)"
"1672963432-921","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=3","//cdna.pcpartpicker.com/static/forever/images/product/560008c2957aa1a6f02b58f20b039e28.256p.jpg","BitFenix Formula Gold 750","TypeATX","Efficiency Rating80+ Gold","Wattage750 W","ModularNo","Color","109.66","BitFenix Formula Gold 750         (2)","https://es.pcpartpicker.com/product/Tsbkcf/bitfenix-formula-gold-750w-80-gold-certified-atx-power-supply-bp-fm750ulag-7r","(2 Ratings, 4.5 Average)"
"1672963434-922","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=3","https://m.media-amazon.com/images/I/410BYu9y+gL.jpg","Xilence XP750MR9","TypeATX","Efficiency Rating80+ Gold","Wattage750 W","ModularSemi","ColorBlack / Red","110.80","Xilence XP750MR9         (0)","https://es.pcpartpicker.com/product/Prw7YJ/xilence-performance-x-750w-80-gold-certified-atx-power-supply-xn073","null"
"1672963436-923","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=3","//cdna.pcpartpicker.com/static/forever/images/product/6fb5684f6e407aee4ed7563e40562a20.256p.jpg","Gigabyte AORUS P GM","TypeATX","Efficiency Rating80+ Gold","Wattage750 W","ModularFull","ColorBlack / Silver","110.89","Gigabyte AORUS P GM         (3)","https://es.pcpartpicker.com/product/8V6qqs/gigabyte-aorus-p-gm-750-w-80-gold-certified-fully-modular-atx-power-supply-gp-ap750gm","(3 Ratings, 4.0 Average)"
"1672963438-924","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=3","//cdna.pcpartpicker.com/static/forever/images/product/a39289b41b92d2d387a165aca1af3c9d.256p.jpg","SeaSonic FOCUS GX","TypeATX","Efficiency Rating80+ Gold","Wattage650 W","ModularFull","ColorBlack","110.99","SeaSonic FOCUS GX         (22)","https://es.pcpartpicker.com/product/RzfFf7/seasonic-focus-gx-650-w-80-gold-certified-fully-modular-atx-power-supply-focus-gx-650","(22 Ratings, 4.9 Average)"
"1672963441-925","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=3","//cdna.pcpartpicker.com/static/forever/images/product/2488a530ab10a5faabf9346042c6e5dc.256p.jpg","be quiet! Straight Power 10","TypeATX","Efficiency Rating80+ Gold","Wattage500 W","ModularNo","Color","111.09","be quiet! Straight Power 10         (0)","https://es.pcpartpicker.com/product/KdmxFT/be-quiet-power-supply-bn231","null"
"1672963443-926","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=3","https://m.media-amazon.com/images/I/41fz5IJcMvS.jpg","LC-Power LC6 V2.31","TypeATX","Efficiency Rating80+ Gold","Wattage750 W","ModularFull","ColorBlack / Gray","112.72","LC-Power LC6 V2.31         (0)","https://es.pcpartpicker.com/product/rkfnTW/lc-power-lc6-v231-750-w-80-gold-certified-fully-modular-atx-power-supply-lc6750m-v231","null"
"1672963445-927","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=3","https://m.media-amazon.com/images/I/31+ag9O9EAL.jpg","Fractal Design Anode Bronze","TypeATX","Efficiency Rating80+ Bronze","Wattage650 W","ModularSemi","ColorBlack","112.72","Fractal Design Anode Bronze         (0)","https://es.pcpartpicker.com/product/KCH7YJ/fractal-design-anode-bronze-650-w-80-bronze-certified-semi-modular-atx-power-supply-fd-p-aa1b-650","null"
"1672963448-928","https://es.pcpartpicker.com/products/power-supply/#sort=-price&page=3","//cdna.pcpartpicker.com/static/forever/images/product/801406fa0cd02e64085d789fd7a0fd7d.256p.jpg","NZXT C (2019)","TypeATX","Efficiency Rating80+ Gold","Wattage650 W","ModularFull","ColorBlack","112.74","NZXT C (2019)         (8)","https://es.pcpartpicker.com/product/vFmFf7/nzxt-c-650-w-80-gold-certified-fully-modular-atx-power-supply-np-c650m-us","(8 Ratings, 5.0 Average)"
