img_src,name,type,efficiency,wattage_W,modular,color,price,link,rating_number,rating
https://m.media-amazon.com/images/I/51B2P0gTxOL.jpg,EVGA 750 B3,ATX,80+ Bronze,850,Full,,104.95,https://es.pcpartpicker.com/product/tjM323/evga-750-b3-850-w-80-bronze-certified-fully-modular-atx-power-supply-220-b3-0850-v1,6,5
//cdna.pcpartpicker.com/static/forever/images/product/556ec77a3181c96b79f63fac69511d51.256p.jpg,Raidmax RX-530SS,ATX,,530,Semi,,105,https://es.pcpartpicker.com/product/BtTmP6/raidmax-power-supply-rx530ss,17,4
//cdna.pcpartpicker.com/static/forever/images/product/1cab6f69972391a130fe7fe00228e347.256p.jpg,BitFenix Whisper M,ATX,80+ Gold,650,Full,,105.72,https://es.pcpartpicker.com/product/DQx9TW/bitfenix-whisper-m-650w-80-gold-certified-fully-modular-atx-power-supply-bp-wg650umag-7fm,1,5
https://m.media-amazon.com/images/I/41p8+JzLeYL.jpg,be quiet! Straight Power 11 650W,ATX,80+ Gold,650,Full,,105.72,https://es.pcpartpicker.com/product/Rj22FT/be-quiet-straight-power-11-650w-80-gold-certified-fully-modular-atx-power-supply-bn282,9,4.8
//cdna.pcpartpicker.com/static/forever/images/product/0255e6064c82e964e2f97a14c406624c.256p.jpg,Corsair RM550x (2018),ATX,80+ Gold,550,Full,Black / Silver,105.81,https://es.pcpartpicker.com/product/bqVD4D/corsair-rmx-2018-550w-80-gold-certified-fully-modular-atx-power-supply-cp-9020177-na,27,4.8
//cdna.pcpartpicker.com/static/forever/images/product/24e1863d77642a93933b960607620266.256p.jpg,SHARKOON SilentStorm Cool Zero 650,ATX,80+ Gold,650,Full,Black,105.9,https://es.pcpartpicker.com/product/tzMTwP/sharkoon-silentstorm-cool-zero-650-w-80-gold-certified-fully-modular-atx-power-supply-4044951026463,1,4
//cdna.pcpartpicker.com/static/forever/images/product/69c7679bbfccb706c80f41b452d36f54.256p.jpg,MSI MPG A650GF,ATX,80+ Gold,650,Full,Black,105.9,https://es.pcpartpicker.com/product/bq6qqs/msi-mpg-a650gf-650-w-80-gold-certified-fully-modular-atx-power-supply-mpg-a650gf,18,4.7
//cdna.pcpartpicker.com/static/forever/images/product/933b1005478f139d7caf504efce06dad.256p.jpg,be quiet! SFX L Power,SFX,80+ Gold,500,Full,,106.08,https://es.pcpartpicker.com/product/vJx2FT/be-quiet-sfx-l-power-500-w-80-gold-certified-fully-modular-sfx-power-supply-bn214,2,5
//cdna.pcpartpicker.com/static/forever/images/product/2488a530ab10a5faabf9346042c6e5dc.256p.jpg,be quiet! Straight Power 10,ATX,80+ Gold,600,No,,107.36,https://es.pcpartpicker.com/product/qQqbt6/be-quiet-power-supply-bn232,1,5
//cdna.pcpartpicker.com/static/forever/images/product/ce830eee6e61a9eba3055a7645673a74.256p.jpg,Gigabyte P850GM,ATX,80+ Gold,850,Full,Black,107.5,https://es.pcpartpicker.com/product/9PrYcf/gigabyte-850-w-80-gold-certified-fully-modular-atx-power-supply-gp-p850gm,14,4.5
//cdna.pcpartpicker.com/static/forever/images/product/eacfd7e698906919e899240734a0262b.256p.jpg,EVGA 750 BQ,ATX,80+ Bronze,750,Semi,,107.82,https://es.pcpartpicker.com/product/xLs8TW/evga-750-bq-750-w-80-bronze-certified-semi-modular-atx-power-supply-110-bq-0750-v1,42,4.7
//cdna.pcpartpicker.com/static/forever/images/product/e761ed71695bec57e2110d9a67c7ba14.256p.jpg,Enermax Revolution D.F.,ATX,80+ Gold,650,Full,Black,107.92,https://es.pcpartpicker.com/product/n34BD3/enermax-revolution-df-650-w-80-gold-certified-fully-modular-atx-power-supply-erf650awt,6,4.7
//cdna.pcpartpicker.com/static/forever/images/product/b624497b6d3a1589cfc26c69467f05c8.256p.jpg,EVGA 500 BR,ATX,80+ Bronze,500,No,,108,https://es.pcpartpicker.com/product/kCtQzy/evga-500-br-500-w-80-bronze-certified-atx-power-supply-100-br-0500-k1,70,4.7
https://m.media-amazon.com/images/I/51qxmzJk9-L.jpg,Cooler Master MasterWatt 550,ATX,80+ Bronze,550,Semi,,108.39,https://es.pcpartpicker.com/product/B6XnTW/cooler-master-masterwatt-550w-80-bronze-certified-semi-modular-atx-power-supply-mpx-5501-amaab-us,26,4.2
https://m.media-amazon.com/images/I/41p5IDJCWlL.jpg,NZXT C750,ATX,80+ Bronze,750,Semi,Black,109.1,https://es.pcpartpicker.com/product/dxt9TW/nzxt-c-750-w-80-bronze-certified-semi-modular-atx-power-supply-pa-7b1bb-us,1,5
https://m.media-amazon.com/images/I/41p8+JzLeYL.jpg,be quiet! Straight Power 11 450W,ATX,80+ Gold,450,Full,,109.66,https://es.pcpartpicker.com/product/FF8j4D/be-quiet-straight-power-11-450w-80-gold-certified-fully-modular-atx-power-supply-bn280,2,4.5
//cdna.pcpartpicker.com/static/forever/images/product/560008c2957aa1a6f02b58f20b039e28.256p.jpg,BitFenix Formula Gold 750,ATX,80+ Gold,750,No,,109.66,https://es.pcpartpicker.com/product/Tsbkcf/bitfenix-formula-gold-750w-80-gold-certified-atx-power-supply-bp-fm750ulag-7r,2,4.5
//cdna.pcpartpicker.com/static/forever/images/product/6fb5684f6e407aee4ed7563e40562a20.256p.jpg,Gigabyte AORUS P GM,ATX,80+ Gold,750,Full,Black / Silver,110.89,https://es.pcpartpicker.com/product/8V6qqs/gigabyte-aorus-p-gm-750-w-80-gold-certified-fully-modular-atx-power-supply-gp-ap750gm,3,4
//cdna.pcpartpicker.com/static/forever/images/product/a39289b41b92d2d387a165aca1af3c9d.256p.jpg,SeaSonic FOCUS GX,ATX,80+ Gold,650,Full,Black,110.99,https://es.pcpartpicker.com/product/RzfFf7/seasonic-focus-gx-650-w-80-gold-certified-fully-modular-atx-power-supply-focus-gx-650,22,4.9
//cdna.pcpartpicker.com/static/forever/images/product/801406fa0cd02e64085d789fd7a0fd7d.256p.jpg,NZXT C (2019),ATX,80+ Gold,650,Full,Black,112.74,https://es.pcpartpicker.com/product/vFmFf7/nzxt-c-650-w-80-gold-certified-fully-modular-atx-power-supply-np-c650m-us,8,5
//cdna.pcpartpicker.com/static/forever/images/product/23a8f923c23d6de30026d889136bf175.256p.jpg,Corsair CXM,ATX,80+ Bronze,750,Semi,,112.8,https://es.pcpartpicker.com/product/CVkD4D/corsair-power-supply-cx750m,301,4.6
//cdna.pcpartpicker.com/static/forever/images/product/24ef44cdf0bbd6dbfd72bb1bd22f63a5.256p.jpg,EVGA 750 GQ,ATX,80+ Gold,750,Semi,,112.99,https://es.pcpartpicker.com/product/rt8H99/evga-750-gq-750-w-80-gold-certified-semi-modular-atx-power-supply-210-gq-0750,54,4.8
//cdna.pcpartpicker.com/static/forever/images/product/98319aee12de75fdef0a2b74b918ddf5.256p.jpg,EVGA SuperNOVA 750 G6,ATX,80+ Gold,750,Full,Black,114,https://es.pcpartpicker.com/product/qH4Ycf/evga-supernova-750-g6-750-w-80-gold-certified-fully-modular-atx-power-supply-220-g6-0750-x1,5,5
//cdna.pcpartpicker.com/static/forever/images/product/236fabe55702c530f97f31fc816e61a6.256p.jpg,Corsair TX750M,ATX,80+ Gold,750,Semi,Black,114.8,https://es.pcpartpicker.com/product/J6gFf7/corsair-txm-2021-750-w-80-gold-certified-semi-modular-atx-power-supply-cp-9020230-eu,1,5
https://m.media-amazon.com/images/I/41vhvHYQsrS.jpg,Fractal Design Ion Gold,ATX,80+ Gold,550,Full,Black,115.8,https://es.pcpartpicker.com/product/7wgFf7/fractal-design-ion-gold-550-w-80-gold-certified-fully-modular-atx-power-supply-fd-p-ia2g-550,2,5
https://m.media-amazon.com/images/I/41zWiVxQlzL.jpg,be quiet! Pure Power 10 CM,ATX,80+ Silver,600,Semi,,116.26,https://es.pcpartpicker.com/product/GMYWGX/be-quiet-pure-power-10-cm-600w-80-silver-certified-semi-modular-atx-power-supply-bn278,1,5
//cdna.pcpartpicker.com/static/forever/images/product/cf7a8ae258b039ec78859d56cb2a9564.256p.jpg,Cooler Master V750 SFX GOLD,SFX,80+ Gold,750,Full,Black,116.57,https://es.pcpartpicker.com/product/vr9tt6/cooler-master-v-sfx-gold-750-w-80-gold-certified-fully-modular-sfx-power-supply-mpy-7501-sfhagv-us,10,4.7
//cdna.pcpartpicker.com/static/forever/images/product/24e1863d77642a93933b960607620266.256p.jpg,SHARKOON SilentStorm Cool Zero 750,ATX,80+ Gold,750,Full,Black,116.9,https://es.pcpartpicker.com/product/gGfFf7/sharkoon-silentstorm-cool-zero-750-w-80-gold-certified-fully-modular-atx-power-supply-4044951026470,1,4
//cdna.pcpartpicker.com/static/forever/images/product/237b36018991e28d227eaa0158bd0425.256p.jpg,Corsair RM850e,ATX,80+ Gold,850,Full,Black,117.79,https://es.pcpartpicker.com/product/qNKKHx/corsair-rm850e-850-w-80-gold-certified-fully-modular-atx-power-supply-cp-9020249-na,2,5
//cdna.pcpartpicker.com/static/forever/images/product/cfee730bf98810ab82afed241e306420.256p.jpg,Phanteks AMP,ATX,80+ Gold,550,Full,Black,118.9,https://es.pcpartpicker.com/product/Y3bCmG/phanteks-amp-550-w-80-gold-certified-fully-modular-atx-power-supply-ph-p550g_us01,9,5
//cdna.pcpartpicker.com/static/forever/images/product/b95f70942887be6e60372bd500baafa4.256p.jpg,SeaSonic Core GC,ATX,80+ Gold,650,No,Black,118.94,https://es.pcpartpicker.com/product/YqVG3C/seasonic-core-gc-650-w-80-gold-certified-atx-power-supply-core-gc-650,1,4
//cdna.pcpartpicker.com/static/forever/images/product/f894b96a2cf1382e7a0c516de114032e.256p.jpg,Cooler Master MasterWatt,ATX,80+ Bronze,650,Semi,,119.24,https://es.pcpartpicker.com/product/VGc48d/cooler-master-masterwatt-650w-80-bronze-certified-semi-modular-atx-power-supply-mpx-6501-amaab-us,21,4.3
https://m.media-amazon.com/images/I/51wOlkt6EAL.jpg,SeaSonic FOCUS Plus 550 Gold,ATX,80+ Gold,550,Full,,119.64,https://es.pcpartpicker.com/product/bkp323/seasonic-focus-plus-gold-550w-80-gold-certified-fully-modular-atx-power-supply-ssr-550fx,39,4.9
https://m.media-amazon.com/images/I/41a0XioqaqL.jpg,Silverstone Strider,ATX,80+ Gold,650,Full,,120.21,https://es.pcpartpicker.com/product/Rfw323/silverstone-power-supply-st65fg,8,5
//cdna.pcpartpicker.com/static/forever/images/product/cfee730bf98810ab82afed241e306420.256p.jpg,Phanteks AMP,ATX,80+ Gold,750,Full,Black,120.61,https://es.pcpartpicker.com/product/fq4BD3/phanteks-amp-750-w-80-gold-certified-fully-modular-atx-power-supply-ph-p750g_us01,10,4.9
//cdna.pcpartpicker.com/static/forever/images/product/8a43aaaf0a8784345429869b97bba76d.256p.jpg,Super Flower Leadex III Gold,ATX,80+ Gold,650,Full,Black,120.91,https://es.pcpartpicker.com/product/VbhmP6/super-flower-leadex-iii-gold-650-w-80-gold-certified-fully-modular-atx-power-supply-sf-650f14hg,5,4.6
//cdna.pcpartpicker.com/static/forever/images/product/d11a4acccc8257ac5e09c2dbc802b8ca.256p.jpg,Cooler Master MWE Bronze V2,ATX,80+ Bronze,550,No,Black,120.92,https://es.pcpartpicker.com/product/MxGnTW/cooler-master-mwe-bronze-v2-550-w-80-bronze-certified-atx-power-supply-mpe-5501-acaabus,10,4.5
//cdna.pcpartpicker.com/static/forever/images/product/134c2df91872591a7ab32387f3aa5a1b.256p.jpg,Thermaltake Toughpower GF1 PE,ATX,80+ Gold,850,Full,Black,121.8,https://es.pcpartpicker.com/product/P7pmP6/thermaltake-toughpower-gf1-pe-850-w-80-gold-certified-fully-modular-atx-power-supply-ps-tpd-0850fnfagu-1,32,4.8
//cdna.pcpartpicker.com/static/forever/images/product/923d08dddeefd9976e03c76d149efb01.256p.jpg,SeaSonic FOCUS,ATX,80+ Platinum,550,Full,Black,122.98,https://es.pcpartpicker.com/product/8jZzK8/seasonic-focus-550-w-80-platinum-certified-fully-modular-atx-power-supply-focus-px-550,1,5
//cdna.pcpartpicker.com/static/forever/images/product/6803a626d1ae9464859541fa1fa3beae.256p.jpg,Thermaltake Toughpower Grand RGB 650 SE,ATX,80+ Gold,650,Full,Black,123.3,https://es.pcpartpicker.com/product/LQx2FT/thermaltake-toughpower-grand-rgb-sync-edition-650w-80-gold-certified-fully-modular-fanless-atx-power-supply-ps-tpg-0650fpcgus-s,2,4.5
//cdna.pcpartpicker.com/static/forever/images/product/d488c324d0235a2ae30b4396d55850ce.256p.jpg,Enermax Revolution D.F.,ATX,80+ Gold,750,Full,Black / Silver,124.35,https://es.pcpartpicker.com/product/DvCFf7/enermax-revolution-df-750-w-80-gold-certified-fully-modular-atx-power-supply-erf750ewt,2,5
//cdna.pcpartpicker.com/static/forever/images/product/c6df4edbb596b2818cd0c5e204fb3df3.256p.jpg,Corsair RM650x (2018),ATX,80+ Gold,650,Full,Black / Silver,124.9,https://es.pcpartpicker.com/product/2HbwrH/corsair-rmx-2018-650w-80-gold-certified-fully-modular-atx-power-supply-cp-9020178-na,96,4.7
https://m.media-amazon.com/images/I/51n+W6Q-ogL.jpg,Cooler Master V650 SFX GOLD,SFX,80+ Gold,650,Full,Black,124.9,https://es.pcpartpicker.com/product/DhRgXL/cooler-master-v650-sfx-gold-650-w-80-gold-certified-fully-modular-sfx-power-supply-mpy-6501-sfhagv-us,9,4.2
https://m.media-amazon.com/images/I/51+dpCcC0vL.jpg,ARESGAME AGK,ATX,80+ Gold,850,Full,Black / Red,124.99,https://es.pcpartpicker.com/product/Xh3gXL/aresgame-agk-850-w-80-gold-certified-fully-modular-atx-power-supply-agk850,4,4.8
https://m.media-amazon.com/images/I/41d4XSLwWML.jpg,Fractal Design Ion SFX 500G,SFX,80+ Gold,500,Full,Black,125.8,https://es.pcpartpicker.com/product/VMCFf7/fractal-design-ion-sfx-l-500-w-80-gold-certified-fully-modular-sfx-power-supply-fd-psu-ion-sfx-500g-bk,8,3.9
//cdna.pcpartpicker.com/static/forever/images/product/8016f90e87c991b45fa23eb4d64b04bd.256p.jpg,SeaSonic FOCUS SGX,SFX,80+ Gold,500,Full,Black,126.1,https://es.pcpartpicker.com/product/rRFKHx/seasonic-focus-sgx-500-w-80-gold-certified-fully-modular-sfx-power-supply-ssr-500sgx,7,5
//cdna.pcpartpicker.com/static/forever/images/product/4209ee183a6b7cc2adae27739e2ade8c.256p.jpg,ADATA XPG CORE Reactor 750,ATX,80+ Gold,750,Full,Black,126.91,https://es.pcpartpicker.com/product/DkWBD3/adata-xpg-core-reactor-750-750-w-80-gold-certified-fully-modular-atx-power-supply-corereactor750g-bkcus,7,4.3
//cdna.pcpartpicker.com/static/forever/images/product/a39289b41b92d2d387a165aca1af3c9d.256p.jpg,SeaSonic FOCUS GX,ATX,80+ Gold,750,Full,Black,126.99,https://es.pcpartpicker.com/product/97848d/seasonic-focus-gx-750-w-80-gold-certified-fully-modular-atx-power-supply-focus-gx-750,28,5
//cdna.pcpartpicker.com/static/forever/images/product/8bbad717cd1c6bbcb2ced4956dfc20a3.256p.jpg,Thermaltake Smart RGB,ATX,80+,600,No,,127,https://es.pcpartpicker.com/product/3yNv6h/thermaltake-smart-rgb-600-w-80-certified-atx-power-supply-ps-spr-0600nhfawu-1,2,4
//cdna.pcpartpicker.com/static/forever/images/product/2fd893bbd3486b3f2878a98bb949e0bb.256p.jpg,Gigabyte UD850GM,ATX,80+ Gold,850,Full,Black,127.62,https://es.pcpartpicker.com/product/VTgFf7/gigabyte-ud850gm-850-w-80-gold-certified-fully-modular-atx-power-supply-gp-ud850gm,1,4
//cdna.pcpartpicker.com/static/forever/images/product/8d735e637dc69c251928233604bb53ea.256p.jpg,Asus ROG Strix,ATX,80+ Gold,550,Full,Black / Red,128,https://es.pcpartpicker.com/product/ddJmP6/asus-rog-strix-550-w-80-gold-certified-fully-modular-atx-power-supply-rog-strix-550g,2,4.5
https://m.media-amazon.com/images/I/51udIshCHkL.jpg,Thermaltake TPD-0550M,ATX,80+ Gold,550,Semi,,128.34,https://es.pcpartpicker.com/product/N63RsY/thermaltake-power-supply-pstpd0550mpcgus1,6,5
https://images-eu.ssl-images-amazon.com/images/I/41E6a2P0i9L.jpg,SeaSonic FOCUS,ATX,80+ Platinum,650,Full,Black,128.34,https://es.pcpartpicker.com/product/x2mFf7/seasonic-focus-650-w-80-platinum-certified-fully-modular-atx-power-supply-focus-px-650,3,5
//cdna.pcpartpicker.com/static/forever/images/product/1b188238912bad1b60bbfef7d8912470.256p.jpg,Corsair RM750x (2021),ATX,80+ Gold,750,Full,Black,128.9,https://es.pcpartpicker.com/product/6NcG3C/corsair-rm750x-2021-750-w-80-gold-certified-fully-modular-atx-power-supply-cp-9020199-na,19,4.8
//cdna.pcpartpicker.com/static/forever/images/product/6526a44f05968a2e6b238ca552f25ae7.256p.jpg,EVGA 850 GQ,ATX,80+ Gold,850,Semi,,128.99,https://es.pcpartpicker.com/product/2BcMnQ/evga-850-gq-850-w-80-gold-certified-semi-modular-atx-power-supply-210-gq-0850,24,4.8
https://m.media-amazon.com/images/I/31WVhwvS0DL.jpg,be quiet! Straight Power 11,ATX,80+ Platinum,650,Full,Black,129.78,https://es.pcpartpicker.com/product/YBYQzy/be-quiet-straight-power-11-650-w-80-platinum-certified-fully-modular-atx-power-supply-bn641,4,4.5
//cdna.pcpartpicker.com/static/forever/images/product/687448ede7d2a06734c3af5c96539774.256p.jpg,MSI MPG A750GF,ATX,80+ Gold,750,Full,Black,129.99,https://es.pcpartpicker.com/product/v3VG3C/msi-mpg-a750gf-750-w-80-gold-certified-fully-modular-atx-power-supply-mpg-a750gf,19,4.9
//cdna.pcpartpicker.com/static/forever/images/product/decd68c8740d76412208eee39fef9b59.256p.jpg,BitFenix Whisper M,ATX,80+ Gold,850,Full,,132,https://es.pcpartpicker.com/product/MMrcCJ/bitfenix-whisper-m-850w-80-gold-certified-fully-modular-atx-power-supply-bp-wg850umag-7fm,1,5
//cdna.pcpartpicker.com/static/forever/images/product/7a9dedea22aa3c48ba0ae4effe9b21a3.256p.jpg,Lian Li SP,SFX,80+ Gold,750,Full,Black,132.99,https://es.pcpartpicker.com/product/3ZzhP6/lian-li-sp-750-w-80-gold-certified-fully-modular-sfx-power-supply-sp750,9,4.4
https://m.media-amazon.com/images/I/41d0Q-MmxhL.jpg,Apevia Prestige,ATX,80+ Gold,800,No,Black,133,https://es.pcpartpicker.com/product/GsNgXL/apevia-prestige-800-w-80-gold-certified-atx-power-supply-atx-rp800w,2,4
https://m.media-amazon.com/images/I/41p8+JzLeYL.jpg,be quiet! Straight Power 11 750W,ATX,80+ Gold,750,Full,,133.71,https://es.pcpartpicker.com/product/9htQzy/be-quiet-straight-power-11-750w-80-gold-certified-fully-modular-atx-power-supply-bn283,10,5
//cdna.pcpartpicker.com/static/forever/images/product/7f2d3e6773b9ab9087410c17d5c793ef.256p.jpg,Corsair RM650x (2021),ATX,80+ Gold,650,Full,Black,133.8,https://es.pcpartpicker.com/product/WJM48d/corsair-rm650x-2021-650-w-80-gold-certified-fully-modular-atx-power-supply-cp-9020198-na,7,5
//cdna.pcpartpicker.com/static/forever/images/product/1c8de6a74ea9a52f3ad7f11dfad34751.256p.jpg,Thermaltake Toughpower GF1 ARGB,ATX,80+ Gold,750,Full,,135.08,https://es.pcpartpicker.com/product/JQZzK8/thermaltake-toughpower-gf1-argb-750-w-80-gold-certified-fully-modular-atx-power-supply-ps-tpd-0750f3fagu-1,1,5
//cdna.pcpartpicker.com/static/forever/images/product/e4fdea602191f3b32ef3028488a434f9.256p.jpg,BitFenix Whisper M,ATX,80+ Gold,750,Full,,135.12,https://es.pcpartpicker.com/product/wmJkcf/bitfenix-whisper-m-750w-80-gold-certified-fully-modular-atx-power-supply-bp-wg750umag-7fm,2,4.5
https://m.media-amazon.com/images/I/51vSh6OQ1nL.jpg,Super Flower Leadex III ARGB,ATX,80+ Gold,650,Full,White,136.41,https://es.pcpartpicker.com/product/YzjNnQ/super-flower-leadex-iii-argb-650-w-80-gold-certified-fully-modular-atx-power-supply-sf-650f14rg,1,5
https://m.media-amazon.com/images/I/31w4DmLLgxL.jpg,NZXT C650,ATX,80+ Bronze,650,Semi,Black,136.52,https://es.pcpartpicker.com/product/yVC48d/nzxt-c-650-w-80-bronze-certified-semi-modular-atx-power-supply-pa-6b1bb-us,1,5
//cdna.pcpartpicker.com/static/forever/images/product/a17f19b8ff57ed588541561adb18e3f2.256p.jpg,MSI MPG A850GF,ATX,80+ Gold,850,Full,Black,137,https://es.pcpartpicker.com/product/WxZzK8/msi-mpg-a850gf-850-w-80-gold-certified-fully-modular-atx-power-supply-mpg-a850gf,13,4.5
//cdna.pcpartpicker.com/static/forever/images/product/5a564e2dfe8800a217f1e597d1137d5b.256p.jpg,Corsair RM550x (2021),ATX,80+ Gold,550,Full,Black,139.9,https://es.pcpartpicker.com/product/bRvdnQ/corsair-rm550x-2021-550-w-80-gold-certified-fully-modular-atx-power-supply-cp-9020197-na,1,5
//cdna.pcpartpicker.com/static/forever/images/product/2962078ca09cdf6f4c8e9f99c01cfe4a.256p.jpg,EVGA SuperNOVA 750 G5,ATX,80+ Gold,750,Full,Black / Green,139.97,https://es.pcpartpicker.com/product/RYH8TW/evga-supernova-750-g5-750-w-80-gold-certified-fully-modular-atx-power-supply-220-g5-0750-x1,21,4.7
//cdna.pcpartpicker.com/static/forever/images/product/b556d0abb91a467b6d2c73a8f08302e3.256p.jpg,MSI MPG A750GF WHITE,ATX,80+ Gold,750,Full,White,139.99,https://es.pcpartpicker.com/product/nFkWGX/msi-mpg-a750gf-white-750-w-80-gold-certified-fully-modular-atx-power-supply-mpg-a750gf-white,1,5
//cdna.pcpartpicker.com/static/forever/images/product/e34236b04a6fcfc3c3a5335236ffeffe.256p.jpg,XFX TS,ATX,80+ Gold,550,No,,142.12,https://es.pcpartpicker.com/product/3pqdnQ/xfx-power-supply-p1550gts3x,3,5
//cdna.pcpartpicker.com/static/forever/images/product/7442de03d7158694983538e6f54db2f4.256p.jpg,NZXT C (2019),ATX,80+ Gold,750,Full,Black,142.55,https://es.pcpartpicker.com/product/XBzFf7/nzxt-c-2019-750-w-80-gold-certified-fully-modular-atx-power-supply-np-c750m-us,15,4.9
https://m.media-amazon.com/images/I/41qUzlhfWKL.jpg,Corsair SF600,SFX,80+ Platinum,600,Full,Black,143.99,https://es.pcpartpicker.com/product/BtsmP6/corsair-sf600-600-w-80-platinum-certified-fully-modular-sfx-power-supply-cp-9020182-na,78,4.8
https://m.media-amazon.com/images/I/41WkZndqGiL.jpg,SilentiumPC Supremo FM2,ATX,80+ Gold,750,Full,Black,145.94,https://es.pcpartpicker.com/product/kMDkcf/silentiumpc-supremo-fm2-750-w-80-gold-certified-fully-modular-atx-power-supply-spc169,1,5
https://m.media-amazon.com/images/I/41uKfro0UfL.jpg,Cooler Master Silent Pro M,ATX,80+ Bronze,700,Full,,145.99,https://es.pcpartpicker.com/product/GR3RsY/cooler-master-power-supply-rs700ambad3,11,4.5
//cdna.pcpartpicker.com/static/forever/images/product/c2a8cbfae3cc72e34af4e829d2d77e32.256p.jpg,Fractal Design Ion+ 560P,ATX,80+ Platinum,560,Full,Black,147.1,https://es.pcpartpicker.com/product/YdXYcf/fractal-design-ion-560-w-80-platinum-certified-fully-modular-atx-power-supply-fd-psu-ionp-560p-bk,3,5
//cdna.pcpartpicker.com/static/forever/images/product/be943f49cf991478f5dfa9598900c80d.256p.jpg,ADATA XPG CORE Reactor 850,ATX,80+ Gold,850,Full,Black,147.43,https://es.pcpartpicker.com/product/CFbCmG/adata-xpg-core-reactor-850-850-w-80-gold-certified-fully-modular-atx-power-supply-corereactor850g-bkcus,3,4
//cdna.pcpartpicker.com/static/forever/images/product/332544e0e8da6848b9fa83947101de60.256p.jpg,SeaSonic FOCUS SGX,SFX,80+ Gold,650,Full,Black,148.99,https://es.pcpartpicker.com/product/mPdxFT/seasonic-focus-sgx-650w-80-gold-certified-fully-modular-sfx-power-supply-ssr-650sgx,23,4.7
//cdna.pcpartpicker.com/static/forever/images/product/4f19c6453ce4ebe67091e6d9735f3a19.256p.jpg,Corsair RM850x (2021),ATX,80+ Gold,850,Full,Black,149.8,https://es.pcpartpicker.com/product/26rRsY/corsair-rm850x-2021-850-w-80-gold-certified-fully-modular-atx-power-supply-cp-9020200-na,66,4.8
//cdna.pcpartpicker.com/static/forever/images/product/0d0290ef00ffadf3bfbfa414df6fd4fd.256p.jpg,Thermaltake Toughpower,ATX,80+ Gold,650,Semi,,149.97,https://es.pcpartpicker.com/product/3wGkcf/thermaltake-power-supply-pstpd0650mpcgus1,2,4.5
//cdna.pcpartpicker.com/static/forever/images/product/c4f28da151e816cab55dc880fa959845.256p.jpg,Cooler Master V750 SFX GOLD,SFX,80+ Gold,750,Full,White,149.99,https://es.pcpartpicker.com/product/JrLFf7/cooler-master-v-sfx-gold-750-w-80-gold-certified-fully-modular-sfx-power-supply-mpy-7501-sfhagv-wu,5,3.6
//cdna.pcpartpicker.com/static/forever/images/product/98b08be44e35e5cea8bae15a35027e3e.256p.jpg,EVGA SuperNOVA 850 G5,ATX,80+ Gold,850,Full,Black / Green,151,https://es.pcpartpicker.com/product/927p99/evga-supernova-850-g5-850-w-80-gold-certified-fully-modular-atx-power-supply-220-g5-0850-x1,15,4.6
https://m.media-amazon.com/images/I/41p8+JzLeYL.jpg,be quiet! Straight Power 11,ATX,80+ Platinum,750,Full,Black,151.22,https://es.pcpartpicker.com/product/f4mFf7/be-quiet-straight-power-11-750-w-80-platinum-certified-fully-modular-atx-power-supply-bn642,3,4.7
//cdna.pcpartpicker.com/static/forever/images/product/d5772fcef3f2fa90bbaef1a5b49107a0.256p.jpg,Fractal Design Ion Gold,ATX,80+ Gold,750,Full,Black,151.8,https://es.pcpartpicker.com/product/mL92FT/fractal-design-ion-gold-750-w-80-gold-certified-fully-modular-atx-power-supply-fd-p-ia2g-750,2,4.5
//cdna.pcpartpicker.com/static/forever/images/product/78afeb3cab692533f7fad2eba2975750.256p.jpg,Corsair RM750x White (2018),ATX,80+ Gold,750,Full,White / Black,152.16,https://es.pcpartpicker.com/product/p9YLrH/corsair-rmx-2018-750-w-80-gold-certified-fully-modular-atx-power-supply-cp-9020187-na,57,4.7
https://m.media-amazon.com/images/I/41p8+JzLeYL.jpg,be quiet! Straight Power 11 850W,ATX,80+ Gold,850,Full,,154.09,https://es.pcpartpicker.com/product/7cTPxr/be-quiet-straight-power-11-850w-80-gold-certified-fully-modular-atx-power-supply-bn284,10,4.8
//cdna.pcpartpicker.com/static/forever/images/product/ce3656f89d1a4d937f4390362cdfab3a.256p.jpg,Corsair TX650M,ATX,80+ Gold,650,Semi,Black,154.83,https://es.pcpartpicker.com/product/PR92FT/corsair-txm-2021-650-w-80-gold-certified-semi-modular-atx-power-supply-cp-9020229-eu,1,5
//cdna.pcpartpicker.com/static/forever/images/product/3a3df0d5abda15760f4d6222e5e1c5d0.256p.jpg,EVGA 650 N1,ATX,,650,No,,155,https://es.pcpartpicker.com/product/QKNypg/evga-650-n1-650-w-atx-power-supply-100-n1-0650-l1,4,4.5
//cdna.pcpartpicker.com/static/forever/images/product/fef7512dace78a5d11d0fea87eb8a7d6.256p.jpg,SeaSonic FOCUS Plus Platinum,ATX,80+ Platinum,550,Full,,156.31,https://es.pcpartpicker.com/product/sYyxFT/seasonic-focus-plus-platinum-550w-80-platinum-certified-fully-modular-atx-power-supply-ssr-550px,1,5
//cdna.pcpartpicker.com/static/forever/images/product/858613a28125fded4ae29e8fe2659158.256p.jpg,Fractal Design Ion+ 660P,ATX,80+ Platinum,660,Full,Black,157.87,https://es.pcpartpicker.com/product/4pGnTW/fractal-design-ion-660-w-80-platinum-certified-fully-modular-at-power-supply-fd-psu-ionp-660p-bk,7,5
