img_src,name,speed_type,speed_frecuency,modules,price/GB,color,first_word_latency_ns,CAS_latency,price,link,rating_number,rating
//cdna.pcpartpicker.com/static/forever/images/product/5f0811018cd80527d23610ce976a39ce.256p.jpg,G.Skill Trident Z Royal 32 GB,DDR4,3200,2 x 16GB,6.437,Silver,10,16,205.97,https://es.pcpartpicker.com/product/ZRc48d/gskill-trident-z-royal-32-gb-2-x-16-gb-ddr4-3200-memory-f4-3200c16d-32gtrs,14,4.5
//cdna.pcpartpicker.com/static/forever/images/product/7ca6f2b996fd832892cb2fdafd83b028.256p.jpg,G.Skill Trident Z 32 GB,DDR4,3200,4 x 8GB,6.463,Silver / White,9.375,15,206.8,https://es.pcpartpicker.com/product/ygBrxr/gskill-tridentz-series-32gb-4-x-8gb-ddr4-3200-memory-f4-3200c15q-32gtzsw,1,5
//cdna.pcpartpicker.com/static/forever/images/product/4901f5c44a9b902a6d4c886fc266ea45.256p.jpg,Corsair Vengeance LPX 16 GB,DDR4,3200,2 x 8GB,12.974,Black,10,16,207.59,https://es.pcpartpicker.com/product/DK66Mp/corsair-vengeance-lpx-16-gb-2-x-8-gb-ddr4-3200-memory-cmk16gx4m2d3200c16,1,5
//cdna.pcpartpicker.com/static/forever/images/product/a457182f330f35a550965a8ab0690f08.256p.jpg,G.Skill Trident Z Royal 32 GB,DDR4,3600,2 x 16GB,6.525,Silver,8.889,16,208.8,https://es.pcpartpicker.com/product/rrMTwP/gskill-trident-z-royal-32-gb-2-x-16-gb-ddr4-3600-memory-f4-3600c16d-32gtrsc,3,5
//cdna.pcpartpicker.com/static/forever/images/product/ef76582ad70db194abfb960a5e7d6add.256p.jpg,Corsair Vengeance LPX 64 GB,DDR4,3200,2 x 32GB,3.263,Black / Yellow,10,16,208.8,https://es.pcpartpicker.com/product/k2mFf7/corsair-vengeance-lpx-64-gb-2-x-32-gb-ddr4-3200-memory-cmk64gx4m2e3200c16,10,4.9
//cdna.pcpartpicker.com/static/forever/images/product/7321715e08cc319ffc8f7d6558010bc0.256p.jpg,G.Skill Trident Z 32 GB,DDR4,3200,2 x 16GB,6.556,Red / Silver,8.75,14,209.8,https://es.pcpartpicker.com/product/MZwqqs/gskill-memory-f43200c14d32gtz,2,5
//cdna.pcpartpicker.com/static/forever/images/product/f343e1cf376bda53f52378e7156b1fdc.256p.jpg,G.Skill Ripjaws V 64 GB,DDR4,3600,4 x 16GB,3.278,Black,10,18,209.8,https://es.pcpartpicker.com/product/G4MTwP/gskill-ripjaws-v-64-gb-4-x-16-gb-ddr4-3600-memory-f4-3600c18q-64gvk,2,3.5
//cdna.pcpartpicker.com/static/forever/images/product/9b833ddb1af4c7c9ee5458671ee72e14.256p.jpg,Patriot Viper LED 16 GB,DDR4,2666,2 x 8GB,13.146,Black / Red,11.253,15,210.34,https://es.pcpartpicker.com/product/QYdxFT/patriot-viper-led-16gb-2-x-8gb-ddr4-2666-memory-pvlr416g266c5k,1,4
https://m.media-amazon.com/images/I/51568W0zprL.jpg,Crucial Ballistix Sport 16 GB,DDR4,2400,4 x 4GB,13.146,Gray / Silver,13.333,16,210.34,https://es.pcpartpicker.com/product/nkvRsY/crucial-memory-bls4k4g4d240fsa,7,4.4
//cdna.pcpartpicker.com/static/forever/images/product/0718899081e016a611a0c0aa67680994.256p.jpg,G.Skill Trident Z 32 GB,DDR4,3200,2 x 16GB,6.619,Silver / Black,8.75,14,211.8,https://es.pcpartpicker.com/product/JkJkcf/gskill-tridentz-series-32gb-2-x-16gb-ddr4-3200-memory-f4-3200c14d-32gtzsk,5,4.6
//cdna.pcpartpicker.com/static/forever/images/product/5f0811018cd80527d23610ce976a39ce.256p.jpg,G.Skill Trident Z Royal 32 GB,DDR4,3600,2 x 16GB,6.623,Silver,10.556,19,211.95,https://es.pcpartpicker.com/product/sNrmP6/gskill-trident-z-royal-32-gb-2-x-16-gb-ddr4-3600-memory-f4-3600c19d-32gtrs,14,5
//cdna.pcpartpicker.com/static/forever/images/product/f1d91b98c8570d2fadf88416bf4d3083.256p.jpg,Patriot Viper Elite 32 GB,DDR4,2666,2 x 16GB,6.633,Silver / Black,12.003,16,212.25,https://es.pcpartpicker.com/product/8zWfrH/patriot-viper-elite-32gb-2-x-16gb-ddr4-2666-memory-pve432g266c6kgy,3,4.7
//cdna.pcpartpicker.com/static/forever/images/product/64e3bfcfe6af9ac04242a81030c6272e.256p.jpg,Corsair Vengeance LPX 64 GB,DDR4,3200,4 x 16GB,3.325,Black / Yellow,10,16,212.8,https://es.pcpartpicker.com/product/KdgQzy/corsair-vengeance-lpx-64-gb-4-x-16-gb-ddr4-3200-memory-cmk64gx4m4e3200c16,1,5
//cdna.pcpartpicker.com/static/forever/images/product/4d42a58ad8d637783a7914a88d4a1939.256p.jpg,G.Skill Flare X5 32 GB,DDR5,6000,2 x 16GB,6.681,Black,10.667,32,213.8,https://es.pcpartpicker.com/product/cnbTwP/gskill-flare-x5-32-gb-2-x-16-gb-ddr5-6000-cl32-memory-f5-6000j3238f16gx2-fx5,2,5
//cdna.pcpartpicker.com/static/forever/images/product/acf0ad7e41365a1d16a15dc7873e6b1b.256p.jpg,G.Skill Ripjaws S5 32 GB,DDR5,6000,2 x 16GB,6.713,Black,10.667,32,214.8,https://es.pcpartpicker.com/product/36bTwP/gskill-ripjaws-s5-32-gb-2-x-16-gb-ddr5-6000-cl32-memory-f5-6000j3238f16gx2-rs5k,1,5
//cdna.pcpartpicker.com/static/forever/images/product/25f18d23c93d3f8a620ae4a5ca3df16e.256p.jpg,Corsair Vengeance LPX 32 GB,DDR4,2666,2 x 16GB,6.718,White,12.003,16,214.99,https://es.pcpartpicker.com/product/zntWGX/corsair-vengeance-lpx-32gb-2-x-16gb-ddr4-2666-memory-cmk32gx4m2a2666c16w,1,5
//cdna.pcpartpicker.com/static/forever/images/product/cab69a941e326a42471ce1a431b1da7b.256p.jpg,G.Skill Trident Z RGB 32 GB,DDR4,3600,4 x 8GB,6.744,Black,8.889,16,215.8,https://es.pcpartpicker.com/product/B34BD3/gskill-trident-z-rgb-32-gb-4-x-8-gb-ddr4-3600-memory-f4-3600c16q-32gtzrc,3,5
//cdna.pcpartpicker.com/static/forever/images/product/4850071086f7967ae820d24c6d9d634c.256p.jpg,Corsair Dominator Platinum RGB 32 GB,DDR5,5200,2 x 16GB,6.744,Black / Silver,15.385,40,215.8,https://es.pcpartpicker.com/product/Zy3gXL/corsair-dominator-platinum-rgb-32-gb-2-x-16-gb-ddr5-5200-cl40-memory-cmt32gx5m2b5200c40,2,5
https://m.media-amazon.com/images/I/41IH0CBaIeL.jpg,Crucial Ballistix Elite 16 GB,DDR4,2666,2 x 8GB,13.544,Black,12.003,16,216.71,https://es.pcpartpicker.com/product/fbvZxr/crucial-memory-ble2k8g4d26afea,2,4
//cdna.pcpartpicker.com/static/forever/images/product/01da19f16d5e4c5808f64fb9049afb68.256p.jpg,TEAMGROUP T-Force Vulcan Z 64 GB,DDR4,3200,2 x 32GB,3.388,Gray,10,16,216.8,https://es.pcpartpicker.com/product/RjK2FT/teamgroup-t-force-vulcan-z-64-gb-2-x-32-gb-ddr4-3200-cl16-memory-tlzgd464g3200hc16cdc01,7,4.7
//cdna.pcpartpicker.com/static/forever/images/product/f32933ead8c97b0d50b26c83dc02ae6c.256p.jpg,G.Skill Ripjaws V 64 GB,DDR4,3200,2 x 32GB,3.419,Black,10,16,218.8,https://es.pcpartpicker.com/product/kGjNnQ/gskill-ripjaws-v-64-gb-2-x-32-gb-ddr4-3200-memory-f4-3200c16d-64gvk,3,5
//cdna.pcpartpicker.com/static/forever/images/product/2df4d73fdb2eb174574bfe4d88e17a5e.256p.jpg,G.Skill Ripjaws V 32 GB,DDR4,2666,2 x 16GB,6.875,Red,11.253,15,220,https://es.pcpartpicker.com/product/8K38TW/gskill-memory-f42666c15d32gvr,4,4.8
//cdna.pcpartpicker.com/static/forever/images/product/a4cecff25f58230f3fbae1903d711e49.256p.jpg,G.Skill Trident Z5 Neo RGB 32 GB,DDR5,6000,2 x 16GB,6.931,Black,12,36,221.79,https://es.pcpartpicker.com/product/PBM48d/gskill-trident-z5-neo-rgb-32-gb-2-x-16-gb-ddr5-6000-cl36-memory-f5-6000j3636f16gx2-tz5nr,1,5
//cdna.pcpartpicker.com/static/forever/images/product/565dc2ce1db6c66217963c6162e745b8.256p.jpg,G.Skill Trident Z RGB 16 GB,DDR4,4400,2 x 8GB,13.863,Black,7.273,16,221.8,https://es.pcpartpicker.com/product/GyMTwP/gskill-trident-z-rgb-16-gb-2-x-8-gb-ddr4-4400-cl16-memory-f4-4400c16d-16gtzr,2,4.5
//cdna.pcpartpicker.com/static/forever/images/product/14efe97f96919022afdfc48699226b7f.256p.jpg,Corsair Dominator Platinum RGB 32 GB,DDR5,5200,2 x 16GB,6.963,White,15.385,40,222.8,https://es.pcpartpicker.com/product/tKt9TW/corsair-dominator-platinum-rgb-32-gb-2-x-16-gb-ddr5-5200-cl40-memory-cmt32gx5m2b5200c40w,1,4
//cdna.pcpartpicker.com/static/forever/images/product/b3947121dd5396c98b30eb1eba9eb2e1.256p.jpg,Corsair Dominator Platinum RGB 32 GB,DDR4,3200,4 x 8GB,6.968,Black,10,16,222.99,https://es.pcpartpicker.com/product/mPPKHx/corsair-dominator-platinum-rgb-32-gb-4-x-8-gb-ddr4-3200-memory-cmt32gx4m4c3200c16,12,4.7
//cdna.pcpartpicker.com/static/forever/images/product/86f93c73d617a69b42b75f4ccc1b17e5.256p.jpg,Corsair Dominator Platinum RGB 32 GB,DDR4,3200,4 x 8GB,6.994,Black,10,16,223.8,https://es.pcpartpicker.com/product/xF7v6h/corsair-dominator-platinum-rgb-32-gb-4-x-8-gb-ddr4-3200-memory-cmt32gx4m4z3200c16,2,4
//cdna.pcpartpicker.com/static/forever/images/product/3fdea9e89bc3bf689feb270d74634a76.256p.jpg,G.Skill Trident Z Neo 32 GB,DDR4,3600,4 x 8GB,7.025,Silver / Black,8.889,16,224.8,https://es.pcpartpicker.com/product/XJVG3C/gskill-trident-z-neo-32-gb-4-x-8-gb-ddr4-3600-memory-f4-3600c16q-32gtznc,14,4.9
//cdna.pcpartpicker.com/static/forever/images/product/0cb4c58441fea60764c5338716b59d0c.256p.jpg,Corsair Dominator Platinum RGB 32 GB,DDR4,3200,4 x 8GB,7.031,White,10,16,224.99,https://es.pcpartpicker.com/product/jz3mP6/corsair-dominator-platinum-rgb-32-gb-4-x-8-gb-ddr4-3200-cl16-memory-cmt32gx4m4c3200c16w,2,5
//cdna.pcpartpicker.com/static/forever/images/product/9001867af5d85b7466e263639c6dd69a.256p.jpg,Crucial Ballistix MAX RGB 16 GB,DDR4,4000,2 x 8GB,14.079,Black,9,18,225.26,https://es.pcpartpicker.com/product/zWmFf7/crucial-ballistix-max-rgb-16-gb-2-x-8-gb-ddr4-4000-memory-blm2k8g40c18u4bl,1,5
//cdna.pcpartpicker.com/static/forever/images/product/e8d573bd2eac864d427645f0d2f7cad8.256p.jpg,G.Skill Trident Z5 RGB 32 GB,DDR5,6000,2 x 16GB,7.056,Black,12,36,225.8,https://es.pcpartpicker.com/product/mhJgXL/gskill-trident-z5-rgb-32-gb-2-x-16-gb-ddr5-6000-cl36-memory-f5-6000j3636f16gx2-tz5rk,4,5
//cdna.pcpartpicker.com/static/forever/images/product/71eccae973087bde1c431adebbb600dd.256p.jpg,TEAMGROUP T-Force Vulcan 32 GB,DDR5,5600,2 x 16GB,7.096,Black,12.857,36,227.08,https://es.pcpartpicker.com/product/Pqt9TW/teamgroup-t-force-vulcan-32-gb-2-x-16-gb-ddr5-5600-cl36-memory-flbd532g5600hc36bdc01,1,5
//cdna.pcpartpicker.com/static/forever/images/product/7669fcda2681029adff42b7d1a8c75b4.256p.jpg,G.Skill Trident Z Royal 32 GB,DDR4,3600,4 x 8GB,7.15,Silver,10,18,228.8,https://es.pcpartpicker.com/product/RTMTwP/gskill-trident-z-royal-32-gb-4-x-8-gb-ddr4-3600-memory-f4-3600c18q-32gtrs,2,5
https://images-na.ssl-images-amazon.com/images/I/51jp1erm2bL.jpg,G.Skill Trident Z RGB 32 GB,DDR4,3000,4 x 8GB,7.174,Black,10.667,16,229.57,https://es.pcpartpicker.com/product/gGFXsY/gskill-trident-z-rgb-16gb-2-x-8gb-ddr4-3000-memory-f4-3000c16q-32gtzr,8,4.9
//cdna.pcpartpicker.com/static/forever/images/product/80d3d3bd860b72c7ebcce698e93664cd.256p.jpg,Corsair Dominator Platinum RGB 32 GB,DDR5,5600,2 x 16GB,7.181,Black,12.857,36,229.8,https://es.pcpartpicker.com/product/LfzhP6/corsair-dominator-platinum-rgb-32-gb-2-x-16-gb-ddr5-5600-cl36-memory-cmt32gx5m2b5600c36,1,5
https://images-eu.ssl-images-amazon.com/images/I/519WX0%2B3KjL.jpg,TEAMGROUP T-Force / Night Hawk 16 GB,DDR4,3200,2 x 8GB,14.364,Black / White,10,16,229.83,https://es.pcpartpicker.com/product/tBH48d/team-t-force-night-hawk-32gb-2-x-16gb-ddr4-3200-memory-thwd416g3200hc16cdc01,3,3
//cdna.pcpartpicker.com/static/forever/images/product/6ef00ece80b90b7cdfcb1649ba30a947.256p.jpg,Corsair Vengeance LPX 64 GB,DDR4,3600,2 x 32GB,3.594,Black,10,18,229.99,https://es.pcpartpicker.com/product/C4pmP6/corsair-vengeance-lpx-64-gb-2-x-32-gb-ddr4-3600-memory-cmk64gx4m2d3600c18,3,5
//cdna.pcpartpicker.com/static/forever/images/product/2a6230432e71685f1d9e45b170d0e3c5.256p.jpg,TEAMGROUP T-Force Delta RGB 32 GB,DDR5,6400,2 x 16GB,7.213,Black,12.5,40,230.8,https://es.pcpartpicker.com/product/TT92FT/team-t-force-delta-rgb-32-gb-2-x-16-gb-ddr5-6400-cl40-memory-ff3d532g6400hc40bdc01,1,5
//cdna.pcpartpicker.com/static/forever/images/product/d31029646f35b69e802f0e33d4b94c58.256p.jpg,TEAMGROUP T-Force Delta RGB 32 GB,DDR5,6400,2 x 16GB,7.213,White,12.5,40,230.8,https://es.pcpartpicker.com/product/hNZ9TW/team-t-force-delta-rgb-32-gb-2-x-16-gb-ddr5-6400-cl40-memory-ff4d532g6400hc40bdc01,1,5
//cdna.pcpartpicker.com/static/forever/images/product/7902c604d247c014506e242bfab61c55.256p.jpg,G.Skill Ripjaws S5 32 GB,DDR5,6000,2 x 16GB,7.244,White,10,30,231.8,https://es.pcpartpicker.com/product/tbYmP6/gskill-ripjaws-s5-32-gb-2-x-16-gb-ddr5-6000-cl30-memory-f5-6000j3040f16gx2-rs5w,1,5
//cdna.pcpartpicker.com/static/forever/images/product/acf0ad7e41365a1d16a15dc7873e6b1b.256p.jpg,G.Skill Ripjaws S5 32 GB,DDR5,6000,2 x 16GB,7.244,Black,10,30,231.8,https://es.pcpartpicker.com/product/x4VmP6/gskill-ripjaws-s5-32-gb-2-x-16-gb-ddr5-6000-cl30-memory-f5-6000j3040f16gx2-rs5k,1,5
//cdna.pcpartpicker.com/static/forever/images/product/949f79685c55aa6bd301df601a696ba6.256p.jpg,Kingston Fury Renegade RGB 32 GB,DDR5,6400,2 x 16GB,7.275,Silver / Black,10,32,232.8,https://es.pcpartpicker.com/product/DTLFf7/kingston-fury-renegade-rgb-32-gb-2-x-16-gb-ddr5-6400-cl32-memory-kf564c32rsak2-32,1,5
//cdna.pcpartpicker.com/static/forever/images/product/c2e845f09be2e7699e059032a41dfc87.256p.jpg,GeIL SUPER LUCE RGB 16 GB,DDR4,3200,2 x 8GB,14.598,Black,10,16,233.56,https://es.pcpartpicker.com/product/2fdxFT/geil-super-luce-rgb-16gb-2-x-8gb-ddr4-3200-memory-gls416gb3200c16adc,2,4.5
//cdna.pcpartpicker.com/static/forever/images/product/3b3ccbfcb3d0fe120ddbbd89ffdae73c.256p.jpg,G.Skill Trident Z RGB 32 GB,DDR4,3200,2 x 16GB,7.306,Black,8.75,14,233.8,https://es.pcpartpicker.com/product/WtjWGX/gskill-tridentz-rgb-32gb-2-x-16gb-ddr4-3200-memory-f4-3200c14d-32gtzr,17,4.8
//cdna.pcpartpicker.com/static/forever/images/product/233a09e858bfbe40bafdce21246c81a0.256p.jpg,TEAMGROUP T-Force Xtreem ARGB 32 GB,DDR4,3200,2 x 16GB,7.342,Black,10,16,234.95,https://es.pcpartpicker.com/product/Tq848d/team-t-force-xtreem-argb-32-gb-2-x-16-gb-ddr4-3200-cl16-memory-tf10d432g3200hc16cdc01,1,5
//cdna.pcpartpicker.com/static/forever/images/product/0d71e0bf38dcd858a7cd7be3167f398b.256p.jpg,G.Skill Trident Z Royal 16 GB,DDR4,3600,2 x 8GB,14.687,Gold,8.889,16,234.99,https://es.pcpartpicker.com/product/vWcRsY/gskill-trident-z-royal-16-gb-2-x-8-gb-ddr4-3600-memory-f4-3600c16d-16gtrgc,1,5
//cdna.pcpartpicker.com/static/forever/images/product/14c2a7f4a3a06e1d0e81f25fb7c2a42a.256p.jpg,Kingston HyperX Fury 8 GB,DDR4,2666,1 x 8GB,29.721,Black / Silver,12.003,16,237.77,https://es.pcpartpicker.com/product/krprxr/kingston-hyperx-fury-8gb-1-x-8gb-ddr4-2666-memory-hx426c16fb28,7,4.9
//cdna.pcpartpicker.com/static/forever/images/product/a4cecff25f58230f3fbae1903d711e49.256p.jpg,G.Skill Trident Z5 Neo RGB 32 GB,DDR5,6000,2 x 16GB,7.431,Black,10.667,32,237.8,https://es.pcpartpicker.com/product/yPPQzy/gskill-trident-z5-neo-rgb-32-gb-2-x-16-gb-ddr5-6000-cl32-memory-f5-6000j3238f16gx2-tz5nr,1,4
//cdna.pcpartpicker.com/static/forever/images/product/2e543e0538f5bfd404a9e57f483fe60f.256p.jpg,Corsair Vengeance RGB RS 64 GB,DDR4,3200,2 x 32GB,3.747,Black / Gray,10,16,239.8,https://es.pcpartpicker.com/product/mXVmP6/corsair-vengeance-rgb-rs-64-gb-2-x-32-gb-ddr4-3200-cl16-memory-cmg64gx4m2e3200c16,1,5
//cdna.pcpartpicker.com/static/forever/images/product/077a9acc38bca9130045fce6a2940df9.256p.jpg,Corsair Dominator Platinum RGB 32 GB,DDR4,3600,4 x 8GB,7.494,White,10,18,239.8,https://es.pcpartpicker.com/product/kChmP6/corsair-dominator-platinum-rgb-32-gb-4-x-8-gb-ddr4-3600-cl18-memory-cmt32gx4m4c3600c18w,10,4.8
//cdna.pcpartpicker.com/static/forever/images/product/a00199d12cb22ee1dc33639a754cca79.256p.jpg,G.Skill Ripjaws V 32 GB,DDR4,3600,4 x 8GB,7.499,Black,8.889,16,239.96,https://es.pcpartpicker.com/product/mmgQzy/gskill-ripjaws-v-32-gb-4-x-8-gb-ddr4-3600-memory-f4-3600c16q-32gvkc,3,5
//cdna.pcpartpicker.com/static/forever/images/product/a9e8899e99fde960317b99b6d62beba6.256p.jpg,TEAMGROUP T-Force Delta RGB 32 GB,DDR5,6200,2 x 16GB,7.525,White,12.258,38,240.8,https://es.pcpartpicker.com/product/zfjBD3/team-t-force-delta-rgb-32-gb-2-x-16-gb-ddr5-6200-cl38-memory-ff4d532g6200hc38adc01,2,4
//cdna.pcpartpicker.com/static/forever/images/product/86f93c73d617a69b42b75f4ccc1b17e5.256p.jpg,Corsair Dominator Platinum RGB 32 GB,DDR4,3600,4 x 8GB,7.525,Black,10,18,240.8,https://es.pcpartpicker.com/product/8T22FT/corsair-dominator-platinum-rgb-32-gb-4-x-8-gb-ddr4-3600-memory-cmt32gx4m4c3600c18,7,4.9
//cdna.pcpartpicker.com/static/forever/images/product/5f09867b54e9ad932b4dd1bc767f6238.256p.jpg,Corsair Vengeance RGB Pro 64 GB,DDR4,3200,2 x 32GB,3.778,Black,10,16,241.8,https://es.pcpartpicker.com/product/KvZzK8/corsair-vengeance-rgb-pro-64-gb-2-x-32-gb-ddr4-3200-memory-cmw64gx4m2e3200c16,2,5
//cdna.pcpartpicker.com/static/forever/images/product/8b0aa0dbcae7de337b971d0f77a3c4f4.256p.jpg,TEAMGROUP T-Force Night Hawk RGB 16 GB,DDR4,4000,2 x 8GB,15.126,White,9,18,242.02,https://es.pcpartpicker.com/product/n6448d/team-t-force-night-hawk-rgb-16gb-2-x-8gb-ddr4-4000-memory-tf2d416g4000hc18edc01,2,5
//cdna.pcpartpicker.com/static/forever/images/product/3570f2a0f39efc1b97be98cbf392b7ac.256p.jpg,GeIL SUPER LUCE RGB SYNC 16 GB,DDR4,3000,2 x 8GB,15.196,,10.667,16,243.13,https://es.pcpartpicker.com/product/qBfmP6/geil-super-luce-rgb-sync-16gb-2-x-8gb-ddr4-3000-memory-gls416gb3000c16adc,3,4.7
//cdna.pcpartpicker.com/static/forever/images/product/feeb56ceec3f730f207dad8e71aec04e.256p.jpg,Thermaltake TOUGHRAM RGB 32 GB,DDR4,3600,2 x 16GB,7.601,Black / Silver,10,18,243.23,https://es.pcpartpicker.com/product/nkVG3C/thermaltake-toughram-rgb-32-gb-2-x-16-gb-ddr4-3600-cl18-memory-r009d416gx2-3600c18a,1,3
//cdna.pcpartpicker.com/static/forever/images/product/3c8217bdbe5392e241e764ed71dfbb2f.256p.jpg,G.Skill Trident Z RGB 32 GB,DDR4,3600,2 x 16GB,7.624,Black,8.889,16,243.98,https://es.pcpartpicker.com/product/6z6qqs/gskill-trident-z-rgb-32-gb-2-x-16-gb-ddr4-3600-memory-f4-3600c16d-32gtzr,7,4.9
//cdna.pcpartpicker.com/static/forever/images/product/caa44e3f4039e4e8e687307d9060b12d.256p.jpg,G.Skill Trident Z5 RGB 32 GB,DDR5,6000,2 x 16GB,7.65,Black,10.667,32,244.8,https://es.pcpartpicker.com/product/znBG3C/gskill-trident-z5-rgb-32-gb-2-x-16-gb-ddr5-6000-cl32-memory-f5-6000j3238f16gx2-tz5rk,2,5
https://m.media-amazon.com/images/I/41g+w77udlS.jpg,Corsair Vengeance RGB Pro SL 64 GB,DDR4,3600,4 x 16GB,3.841,White,10,18,245.8,https://es.pcpartpicker.com/product/NQwypg/corsair-vengeance-rgb-pro-sl-64-gb-4-x-16-gb-ddr4-3600-cl18-memory-cmh64gx4m4d3600c18w,2,3.5
https://m.media-amazon.com/images/I/51EMbwT-I-L.jpg,G.Skill Trident Z RGB 32 GB,DDR4,3600,4 x 8GB,7.744,Black,9.444,17,247.8,https://es.pcpartpicker.com/product/pjKhP6/gskill-tridentz-rgb-32gb-4-x-8gb-ddr4-3600-memory-f4-3600c17q-32gtzr,1,5
//cdna.pcpartpicker.com/static/forever/images/product/44b19f42abbb36875dadb379708ff73f.256p.jpg,Corsair Vengeance RGB Pro 64 GB,DDR4,3200,4 x 16GB,3.872,Black,10,16,247.8,https://es.pcpartpicker.com/product/9jsnTW/corsair-vengeance-rgb-pro-64-gb-4-x-16-gb-ddr4-3200-memory-cmw64gx4m4e3200c16,1,5
https://m.media-amazon.com/images/I/51BgfGrhvCL.jpg,G.Skill Ripjaws 4 16 GB,DDR4,3000,2 x 8GB,15.499,Black,10,15,247.99,https://es.pcpartpicker.com/product/Yb8H99/gskill-memory-f43000c15d16grk,3,5
//cdna.pcpartpicker.com/static/forever/images/product/1d3bc05a29fb8f5f4495b76a4a69f537.256p.jpg,G.Skill Trident Z5 32 GB,DDR5,5600,2 x 16GB,7.753,Silver / Black,12.857,36,248.09,https://es.pcpartpicker.com/product/8fRYcf/gskill-trident-z5-32-gb-2-x-16-gb-ddr5-5600-cl36-memory-f5-5600u3636c16gx2-tz5s,2,4.5
//cdna.pcpartpicker.com/static/forever/images/product/a8ee4e88d64531f87c8b900443c175f7.256p.jpg,G.Skill Trident Z Royal 16 GB,DDR4,3600,2 x 8GB,15.524,Silver,9.444,17,248.38,https://es.pcpartpicker.com/product/g8BTwP/gskill-trident-z-royal-16-gb-2-x-8-gb-ddr4-3600-memory-f4-3600c17d-16gtrs,1,5
https://m.media-amazon.com/images/I/41pVduk+xwL.jpg,G.Skill Ripjaws Z 32 GB,DDR3,2400,4 x 8GB,7.773,,9.167,11,248.74,https://es.pcpartpicker.com/product/PMLypg/gskill-memory-f32400c11q32gzm,1,5
//cdna.pcpartpicker.com/static/forever/images/product/33813e932dd7993032d89b4ce508aa21.256p.jpg,Corsair Dominator Platinum 16 GB,DDR4,2666,4 x 4GB,15.547,Black / Silver,11.253,15,248.76,https://es.pcpartpicker.com/product/vGvRsY/corsair-memory-cmd16gx4m4a2666c15,5,4.8
https://images-na.ssl-images-amazon.com/images/I/51yXOAQQRqL.jpg,Corsair Vengeance LPX 16 GB,DDR4,3200,4 x 4GB,15.547,Black / Yellow,10,16,248.76,https://es.pcpartpicker.com/product/cQDzK8/corsair-memory-cmk16gx4m4c3200c16,1,5
//cdna.pcpartpicker.com/static/forever/images/product/37bd3f985cbc5a2416495a81ef2b23c5.256p.jpg,G.Skill Trident Z5 Neo 32 GB,DDR5,6000,2 x 16GB,7.775,Black,10,30,248.8,https://es.pcpartpicker.com/product/DgVmP6/gskill-trident-z5-neo-32-gb-2-x-16-gb-ddr5-6000-cl30-memory-f5-6000j3038f16gx2-tz5n,1,5
https://m.media-amazon.com/images/I/51SeJln6fQL.jpg,Corsair Dominator Platinum 16 GB,DDR4,3200,4 x 4GB,15.562,Black / Silver,9.375,15,249,https://es.pcpartpicker.com/product/MPVBD3/corsair-memory-cmd16gx4m4c3200c16,2,4.5
//cdna.pcpartpicker.com/static/forever/images/product/45e37af8bc0e90fc356c15222e2644d5.256p.jpg,Corsair Vengeance LPX 16 GB,DDR4,3600,2 x 8GB,15.624,Black / Yellow,11.111,20,249.99,https://es.pcpartpicker.com/product/pfRgXL/corsair-vengeance-lpx-16-gb-2-x-8-gb-ddr4-3600-memory-cmk16gx4m2z3600c20,1,5
//cdna.pcpartpicker.com/static/forever/images/product/a457182f330f35a550965a8ab0690f08.256p.jpg,G.Skill Trident Z Royal 16 GB,DDR4,3600,2 x 8GB,15.644,Silver,8.889,16,250.3,https://es.pcpartpicker.com/product/Xv4BD3/gskill-trident-z-royal-16-gb-2-x-8-gb-ddr4-3600-memory-f4-3600c16d-16gtrsc,6,4.8
https://m.media-amazon.com/images/I/41UNoq8SRFL.jpg,G.Skill Ripjaws 16 GB,DDR4,3000,4 x 4GB,15.674,Red,10,15,250.79,https://es.pcpartpicker.com/product/LTvRsY/gskill-memory-f43000c15q16grr,1,5
https://images-na.ssl-images-amazon.com/images/I/51x%2BZxlaZGL.jpg,Corsair Dominator Platinum 8 GB,DDR3,2133,2 x 4GB,31.349,Black / Silver,8.439,9,250.79,https://es.pcpartpicker.com/product/hsyFf7/corsair-memory-cmd8gx3m2a2133c8,1,5
//cdna.pcpartpicker.com/static/forever/images/product/632895257f1e06742f6c60d8a9b10373.256p.jpg,Corsair Vengeance RGB 32 GB,DDR5,5600,2 x 16GB,7.934,Black / Gray,12.857,36,253.89,https://es.pcpartpicker.com/product/sjwypg/corsair-vengeance-rgb-32-gb-2-x-16-gb-ddr5-5600-cl36-memory-cmh32gx5m2b5600z36,1,5
//cdna.pcpartpicker.com/static/forever/images/product/f52d92708d72fdee2156bd5667f15d01.256p.jpg,Corsair Vengeance RGB RT 64 GB,DDR4,3200,2 x 32GB,3.993,White / Black,10,16,255.52,https://es.pcpartpicker.com/product/YJBG3C/corsair-vengeance-rgb-rt-64-gb-2-x-32-gb-ddr4-3200-cl16-memory-cmn64gx4m2z3200c16w,1,5
//cdna.pcpartpicker.com/static/forever/images/product/45e11e22ca599b7ddfa6a0239a861dda.256p.jpg,G.Skill Ripjaws V 32 GB,DDR4,3000,2 x 16GB,8.003,Red,10.667,16,256.11,https://es.pcpartpicker.com/product/KMCD4D/gskill-ripjaws-v-32gb-2-x-16gb-ddr4-3000-memory-f4-3000c16d-32gvrb,2,4.5
