img_src,name,capacity,price/GB,type,cache,form_factor,interface,price,link,rating_number,rating
https://m.media-amazon.com/images/I/414+Si2i+HL.jpg,OCZ Vector 180,120 GB,0.605,SSD,,"2.5""",SATA 6.0 Gb/s,72.56,https://es.pcpartpicker.com/product/n6X2FT/ocz-internal-hard-drive-vtr18025sat3120g,1,5
//cdna.pcpartpicker.com/static/forever/images/product/22ea6e8e1e23003940eea1ff8f5ada53.256p.jpg,PNY CS900,960 GB,0.075,SSD,,"2.5""",SATA 6.0 Gb/s,71.97,https://es.pcpartpicker.com/product/JkjJ7P/pny-cs900-960gb-25-solid-state-drive-ssd7cs900-960-pb,1,5
//cdna.pcpartpicker.com/static/forever/images/product/eb2766bf443b4123cb7cf75e65002a7b.256p.jpg,ADATA SU630,960 GB,0.075,SSD,,"2.5""",SATA 6.0 Gb/s,71.8,https://es.pcpartpicker.com/product/kqDJ7P/adata-su630-960-gb-25-solid-state-drive-asu630ss-960gq-r,2,4.5
https://m.media-amazon.com/images/I/310UZVOtlfL.jpg,Western Digital Black SN770,500 GB,0.143,SSD,,M.2,M.2 PCIe 4.0 X4,71.63,https://es.pcpartpicker.com/product/nWC48d/western-digital-500-gb-m2-2280-nvme-solid-state-drive-wds500g3x0e,6,5
//cdna.pcpartpicker.com/static/forever/images/product/b443d34c02302bac4302ca02c65bc699.256p.jpg,Patriot Burst,960 GB,0.074,SSD,,"2.5""",SATA 6.0 Gb/s,71.42,https://es.pcpartpicker.com/product/g8ZzK8/patriot-burst-960-gb-25-solid-state-drive-pbu960gs25ssdr,1,3
//cdna.pcpartpicker.com/static/forever/images/product/bb625904b90fbbe5c76f5f01e784cd5b.256p.jpg,Western Digital Black,320 GB,0.223,7200 RPM,16 MB,"2.5""",SATA 6.0 Gb/s,71.3,https://es.pcpartpicker.com/product/khV48d/western-digital-internal-hard-drive-wd3200bekx,1,5
//cdna.pcpartpicker.com/static/forever/images/product/5568f9eef66c2d1b42ed41a1dc8ad452.256p.jpg,Seagate BarraCuda,2 TB,0.035,5400 RPM,128 MB,"2.5""",SATA 6.0 Gb/s,70.8,https://es.pcpartpicker.com/product/2fGj4D/seagate-barracuda-2tb-25-5400rpm-internal-hard-drive-st2000lm015,17,4.5
https://m.media-amazon.com/images/I/51leljrJgdL.jpg,Western Digital AV-GP,2 TB,0.035,5400 RPM,64 MB,"3.5""",SATA 6.0 Gb/s,70.47,https://es.pcpartpicker.com/product/fZ6BD3/western-digital-internal-hard-drive-wd20eurx,3,4.3
//cdna.pcpartpicker.com/static/forever/images/product/04db97e2c137d1955d1f4d3d6a0427ec.256p.jpg,PNY CS900,500 GB,0.14,SSD,,"2.5""",SATA 6.0 Gb/s,70,https://es.pcpartpicker.com/product/XshmP6/pny-cs900-500-gb-25-solid-state-drive-ssd7cs900-500-rb,8,4.8
//cdna.pcpartpicker.com/static/forever/images/product/f2b81ef4f53b4566edfd5a5c7c60977d.256p.jpg,Seagate BarraCuda,4 TB,0.017,5400 RPM,256 MB,"3.5""",SATA 6.0 Gb/s,69.98,https://es.pcpartpicker.com/product/jD3H99/seagate-barracuda-4tb-35-5400rpm-internal-hard-drive-st4000dm004,63,4.6
//cdna.pcpartpicker.com/static/forever/images/product/d2597c6af85efa2da718727f545317eb.256p.jpg,Kingston A2000,500 GB,0.139,SSD,,M.2,M.2 PCIe 3.0 X4,69.4,https://es.pcpartpicker.com/product/RykgXL/kingston-a2000-500-gb-m2-2280-nvme-solid-state-drive-sa2000m8500g,42,4.8
//cdna.pcpartpicker.com/static/forever/images/product/29dcf33e90688c4ccac590096b12cdf1.256p.jpg,SanDisk Ultra 3D,500 GB,0.138,SSD,,"2.5""",SATA 6.0 Gb/s,68.99,https://es.pcpartpicker.com/product/RxYLrH/sandisk-ultra-3d-500gb-25-solid-state-drive-sdssdh3-500g-g25,16,4.9
https://m.media-amazon.com/images/I/51CFArlGE1L.jpg,Western Digital AV-GP,500 GB,0.138,5400 RPM,32 MB,"3.5""",SATA 3.0 Gb/s,68.94,https://es.pcpartpicker.com/product/Bwbp99/western-digital-internal-hard-drive-wd5000avds,1,4
//cdna.pcpartpicker.com/static/forever/images/product/355037feaf33a1921cc795f703e53329.256p.jpg,Western Digital RE,250 GB,0.272,7200 RPM,64 MB,"3.5""",SATA 6.0 Gb/s,68,https://es.pcpartpicker.com/product/49bp99/western-digital-internal-hard-drive-wd2503abyz,1,5
https://m.media-amazon.com/images/I/51u6d+hy8aL.jpg,Western Digital Caviar Blue,320 GB,0.212,7200 RPM,16 MB,"3.5""",SATA 6.0 Gb/s,68,https://es.pcpartpicker.com/product/bvyFf7/western-digital-internal-hard-drive-wd3200aakx,13,4.1
https://m.media-amazon.com/images/I/51EI9OmbbjL.jpg,Seagate BarraCuda,2 TB,0.034,7200 RPM,64 MB,"3.5""",SATA 6.0 Gb/s,67,https://es.pcpartpicker.com/product/CbL7YJ/seagate-barracuda-2tb-35-7200rpm-internal-hard-drive-st2000dm006,342,4.8
//cdna.pcpartpicker.com/static/forever/images/product/0e5b51f8c3260bb7e8841b5d1d0281f1.256p.jpg,Toshiba DT01ACA200,2 TB,0.033,7200 RPM,64 MB,"3.5""",SATA 6.0 Gb/s,66.98,https://es.pcpartpicker.com/product/fpCwrH/toshiba-internal-hard-drive-dt01aca200,51,4.4
https://m.media-amazon.com/images/I/41lEVeSku2L.jpg,Silicon Power A80,512 GB,0.129,SSD,,M.2,M.2 PCIe 3.0 X4,66.09,https://es.pcpartpicker.com/product/XML48d/silicon-power-a80-512-gb-m2-2280-solid-state-drive-sp512gbp34a80m28,18,4.8
https://m.media-amazon.com/images/I/41e5a63tHLL.jpg,Western Digital AV-GP,250 GB,0.264,5400 RPM,8 MB,"3.5""",SATA 3.0 Gb/s,66.08,https://es.pcpartpicker.com/product/ncsKHx/western-digital-internal-hard-drive-wd2500avvs,4,3.5
//cdna.pcpartpicker.com/static/forever/images/product/2d941d002eeba10430595867b07350ad.256p.jpg,Kingston KC600,512 GB,0.129,SSD,,"2.5""",SATA 6.0 Gb/s,65.8,https://es.pcpartpicker.com/product/GbkgXL/kingston-kc600-512-gb-25-solid-state-drive-skc600512g,1,5
https://images-na.ssl-images-amazon.com/images/I/51AU01FNRaL.jpg,Seagate Surveillance HDD,1 TB,0.066,5400 RPM,64 MB,"3.5""",SATA 6.0 Gb/s,65.52,https://es.pcpartpicker.com/product/hJx9TW/seagate-internal-hard-drive-st1000vx001,1,3
//cdna.pcpartpicker.com/static/forever/images/product/2c576ecaedba7428ac231ac4f1e12a4d.256p.jpg,Samsung 870 Evo,500 GB,0.131,SSD,512 MB,"2.5""",SATA 6.0 Gb/s,65.32,https://es.pcpartpicker.com/product/mRpmP6/samsung-870-evo-500-gb-25-solid-state-drive-mz-77e500bam,16,4.8
//cdna.pcpartpicker.com/static/forever/images/product/b6eb6861dbea81fc889c346abcb81425.256p.jpg,Seagate SkyHawk,2 TB,0.033,5900 RPM,64 MB,"3.5""",SATA 6.0 Gb/s,65.01,https://es.pcpartpicker.com/product/qFBrxr/seagate-skyhawk-2tb-35-5900rpm-internal-hard-drive-st2000vx008,1,5
https://images-na.ssl-images-amazon.com/images/I/51gBY8CyZCL.jpg,Western Digital Caviar Blue,160 GB,0.406,7200 RPM,8 MB,"3.5""",SATA 3.0 Gb/s,65,https://es.pcpartpicker.com/product/bBR48d/western-digital-internal-hard-drive-wd1600aajs,12,3.3
https://m.media-amazon.com/images/I/51BZ0IYRUwL.jpg,Western Digital Caviar Blue,250 GB,0.26,7200 RPM,16 MB,"3.5""",SATA 6.0 Gb/s,65,https://es.pcpartpicker.com/product/vfzv6h/western-digital-internal-hard-drive-wd2500aakx,25,4.4
//cdna.pcpartpicker.com/static/forever/images/product/8fcb88c883df1ee3563538df639a08c8.256p.jpg,Western Digital WDS200T3X0E,250 GB,0.259,SSD,,M.2,M.2 PCIe 4.0 X4,64.8,https://es.pcpartpicker.com/product/fJZ9TW/western-digital-250-gb-m2-2280-nvme-solid-state-drive-wds250g3x0e,1,5
//cdna.pcpartpicker.com/static/forever/images/product/a3b09866e3716566572bf9a13792cc85.256p.jpg,Western Digital Blue,250 GB,0.256,SSD,,"2.5""",SATA 6.0 Gb/s,64.11,https://es.pcpartpicker.com/product/NhgzK8/western-digital-blue-250gb-25-solid-state-drive-wds250g2b0a,30,4.8
https://m.media-amazon.com/images/I/51-iLw4KLlL.jpg,Seagate BarraCuda,320 GB,0.2,7200 RPM,16 MB,"3.5""",SATA 6.0 Gb/s,64.06,https://es.pcpartpicker.com/product/vnDwrH/seagate-internal-hard-drive-st320dm000,3,3.7
//cdna.pcpartpicker.com/static/forever/images/product/539625d9936fcd327344ac9f701d188c.256p.jpg,KIOXIA EXCERIA G2,1 TB,0.064,SSD,,M.2,M.2 PCIe 3.0 X4,63.71,https://es.pcpartpicker.com/product/qBVmP6/kioxia-exceria-g2-1-tb-m2-2280-nvme-solid-state-drive-lrc20z001tg8,2,5
https://m.media-amazon.com/images/I/41fXbhS5GhL.jpg,SanDisk SSD PLUS,480 GB,0.133,SSD,,"2.5""",SATA 6.0 Gb/s,63.65,https://es.pcpartpicker.com/product/DqmxFT/sandisk-internal-hard-drive-sdssda480gg25,3,4.3
//cdna.pcpartpicker.com/static/forever/images/product/0e5f348eea062654a82c98f7f373b8ae.256p.jpg,Kingston A400,960 GB,0.066,SSD,,"2.5""",SATA 6.0 Gb/s,63.4,https://es.pcpartpicker.com/product/hGprxr/kingston-a400-960-gb-25-solid-state-drive-sa400s37960g,11,4.5
//cdna.pcpartpicker.com/static/forever/images/product/0c44555c3c7bec121665d495b21c5465.256p.jpg,Seagate IronWolf NAS,1 TB,0.063,5900 RPM,64 MB,"3.5""",SATA 6.0 Gb/s,62.93,https://es.pcpartpicker.com/product/2FCrxr/seagate-ironwolf-1tb-35-5900rpm-internal-hard-drive-st1000vn002,1,5
//cdna.pcpartpicker.com/static/forever/images/product/47b10566add335af40fb226dbb716d1f.256p.jpg,Western Digital Blue,500 GB,0.125,SSD,,M.2,M.2 SATA,62.7,https://es.pcpartpicker.com/product/c4jWGX/western-digital-blue-500gb-m2-2280-solid-state-drive-wds500g1b0b,8,5
//cdna.pcpartpicker.com/static/forever/images/product/5d75e5e4274a02ca8924d7c4d2a575b2.256p.jpg,Western Digital Blue,500 GB,0.125,SSD,,M.2,M.2 SATA,62.7,https://es.pcpartpicker.com/product/6j448d/western-digital-blue-500gb-m2-2280-solid-state-drive-wds500g2b0b,141,4.8
//cdna.pcpartpicker.com/static/forever/images/product/127acb344d840fafe36e8925f4fb2374.256p.jpg,Western Digital Green,240 GB,0.258,SSD,,"2.5""",SATA 6.0 Gb/s,62,https://es.pcpartpicker.com/product/bkgPxr/western-digital-green-240gb-25-solid-state-drive-wds240g1g0a,7,4.9
https://m.media-amazon.com/images/I/51yl2DEVzkL.jpg,Western Digital Caviar Green,1.5 TB,0.041,5400 RPM,64 MB,"3.5""",SATA 3.0 Gb/s,61.95,https://es.pcpartpicker.com/product/jwbp99/western-digital-internal-hard-drive-wd15ears,11,4.5
https://m.media-amazon.com/images/I/41IBH3Exb9L.jpg,Mushkin PILOT,120 GB,0.515,SSD,,M.2,M.2 PCIe 3.0 X4,61.83,https://es.pcpartpicker.com/product/6vQG3C/mushkin-pilot-120gb-m2-2280-solid-state-drive-mknssdpl120gb-d8,1,4
,Hitachi 0J23353,320 GB,0.191,5400 RPM,8 MB,"2.5""",SATA 3.0 Gb/s,61.05,https://es.pcpartpicker.com/product/LJvRsY/hitachi-internal-hard-drive-0j23353,1,4
https://m.media-amazon.com/images/I/41WmFTeXvWL.jpg,Hitachi Travelstar Z5K500,500 GB,0.122,5400 RPM,8 MB,"2.5""",SATA 3.0 Gb/s,61.05,https://es.pcpartpicker.com/product/8MBv6h/hitachi-internal-hard-drive-0j11285,1,3
https://m.media-amazon.com/images/I/51hskJX5guL.jpg,Hitachi Travelstar 5K500.B,250 GB,0.244,5400 RPM,8 MB,"2.5""",SATA 3.0 Gb/s,60.99,https://es.pcpartpicker.com/product/tNMFf7/hitachi-internal-hard-drive-0a57912,1,3
https://m.media-amazon.com/images/I/3111-hCMBgL.jpg,ADATA SU655,240 GB,0.252,SSD,,"2.5""",SATA 6.0 Gb/s,60.48,https://es.pcpartpicker.com/product/TRWfrH/adata-su655-240-gb-25-solid-state-drive-asu655ss-240gt-c,1,5
//cdna.pcpartpicker.com/static/forever/images/product/d30e768f4a6c4301806da9a2cf24a9be.256p.jpg,ADATA SU800,512 GB,0.118,SSD,,"2.5""",SATA 6.0 Gb/s,60.22,https://es.pcpartpicker.com/product/V3mxFT/adata-ultimate-su800-512-gb-25-solid-state-drive-asu800ss-512gt-c,21,4.8
//cdna.pcpartpicker.com/static/forever/images/product/23dc21c246287d6acb3b9fb59e7eaa4f.256p.jpg,Western Digital Purple,1 TB,0.06,5900 RPM,64 MB,"3.5""",SATA 6.0 Gb/s,59.99,https://es.pcpartpicker.com/product/qxyFf7/western-digital-internal-hard-drive-wd10purx,2,3.5
https://m.media-amazon.com/images/I/417DVt5Ly4L.jpg,Sabrent Rocket,512 GB,0.117,SSD,,M.2,M.2 PCIe 3.0 X4,59.99,https://es.pcpartpicker.com/product/nqc48d/sabrent-512-gb-m2-2280-solid-state-drive-sb-rocket-512,18,4.9
,Western Digital Caviar Green,1 TB,0.06,5400 RPM,64 MB,"3.5""",SATA 3.0 Gb/s,59.95,https://es.pcpartpicker.com/product/zqfp99/western-digital-internal-hard-drive-wd10ears,16,3.8
//cdna.pcpartpicker.com/static/forever/images/product/233377498ac0d9c864f4dcfb0e14f528.256p.jpg,TEAMGROUP MS30,256 GB,0.234,SSD,,M.2,M.2 SATA,59.94,https://es.pcpartpicker.com/product/JPPKHx/team-ms30-256-gb-m2-2280-solid-state-drive-tm8ps7256g0c101,12,3.8
https://m.media-amazon.com/images/I/41IhbWsbCWL.jpg,ADATA Swordfish,500 GB,0.12,SSD,,M.2,M.2 PCIe 3.0 X4,59.9,https://es.pcpartpicker.com/product/sXqBD3/adata-swordfish-500-gb-m2-2280-nvme-solid-state-drive-aswordfish-500g-c,10,4.6
//cdna.pcpartpicker.com/static/forever/images/product/7acd50533567ef412f10f07bc5539959.256p.jpg,TEAMGROUP CX2,512 GB,0.117,SSD,,"2.5""",SATA 6.0 Gb/s,59.89,https://es.pcpartpicker.com/product/7jdrxr/team-cx2-512-gb-25-solid-state-drive-t253x6512g0c101,3,4.3
https://m.media-amazon.com/images/I/413rjUXLtJL.jpg,Sabrent Rocket 4.0,500 GB,0.118,SSD,,M.2,M.2 PCIe 4.0 X4,58.99,https://es.pcpartpicker.com/product/PMbCmG/sabrent-rocket-40-500-gb-m2-2280-nvme-solid-state-drive-sb-rocket-nvme4-500,23,4.8
//cdna.pcpartpicker.com/static/forever/images/product/b57859de3be232130e21cae9181f2138.256p.jpg,ADATA XPG SX8200 Pro,512 GB,0.115,SSD,,M.2,M.2 PCIe 3.0 X4,58.85,https://es.pcpartpicker.com/product/kVzkcf/adata-xpg-sx8200-pro-512-gb-m2-2280-solid-state-drive-asx8200pnp-512gt-c,48,4.9
https://images-eu.ssl-images-amazon.com/images/I/41IprDXCSuL.jpg,Seagate Barracuda Compute,1 TB,0.059,5400 RPM,64 MB,"3.5""",SATA 6.0 Gb/s,58.81,https://es.pcpartpicker.com/product/pxJtt6/seagate-barracuda-compute-1-tb-35-7200rpm-internal-hard-drive-st1000dmz10,4,4.5
//cdna.pcpartpicker.com/static/forever/images/product/e087ced75f6688cf6bb49dc756384ae3.256p.jpg,Western Digital Red,1 TB,0.059,5400 RPM,64 MB,"3.5""",SATA 6.0 Gb/s,58.8,https://es.pcpartpicker.com/product/RwW9TW/western-digital-internal-hard-drive-wd10efrx,14,4.7
//cdna.pcpartpicker.com/static/forever/images/product/08105799a06f56c779261642b857dd7f.256p.jpg,Western Digital Black SN750 SE,500 GB,0.118,SSD,,M.2,M.2 PCIe 4.0 X4,58.79,https://es.pcpartpicker.com/product/vDwypg/western-digital-wd_black-sn750-se-500-gb-m2-2280-nvme-solid-state-drive-wds500g1b0e,8,4.9
https://m.media-amazon.com/images/I/51lPS1Pap2L.jpg,Western Digital Scorpio Blue,320 GB,0.183,5400 RPM,8 MB,"2.5""",SATA 3.0 Gb/s,58.69,https://es.pcpartpicker.com/product/gkZQzy/western-digital-internal-hard-drive-wd3200bpvt,7,3.6
//cdna.pcpartpicker.com/static/forever/images/product/9611fb7aee58e84e62e3b4b6380898a9.256p.jpg,Gigabyte UD PRO 256,256 GB,0.229,SSD,256 MB,"2.5""",SATA 6.0 Gb/s,58.69,https://es.pcpartpicker.com/product/s3ndnQ/gigabyte-ud-pro-256gb-25-solid-state-drive-gp-gstfs30256gttd,4,5
https://images-na.ssl-images-amazon.com/images/I/515udrRWzwL.jpg,Western Digital Blue,320 GB,0.182,5400 RPM,8 MB,"2.5""",SATA 6.0 Gb/s,58.37,https://es.pcpartpicker.com/product/BY3RsY/western-digital-internal-hard-drive-wd3200lpvx,1,4
https://m.media-amazon.com/images/I/51rEwa5ePdL.jpg,Western Digital Black,250 GB,0.233,7200 RPM,16 MB,"2.5""",SATA 6.0 Gb/s,58.36,https://es.pcpartpicker.com/product/xnYXsY/western-digital-internal-hard-drive-wd2500bekx,1,3
https://m.media-amazon.com/images/I/51vfkOxFu-L.jpg,Western Digital Scorpio Blue,750 GB,0.077,5400 RPM,8 MB,"2.5""",SATA 3.0 Gb/s,57.95,https://es.pcpartpicker.com/product/Hd7wrH/western-digital-internal-hard-drive-wd7500bpvt,3,3.3
//cdna.pcpartpicker.com/static/forever/images/product/83fc222cffd82fb104d78992b60759eb.256p.jpg,ADATA XPG GAMMIX S11 Pro,512 GB,0.113,SSD,,M.2,M.2 PCIe 3.0 X4,57.9,https://es.pcpartpicker.com/product/LtgQzy/adata-xpg-gammix-s11-pro-512-gb-m2-2280-nvme-solid-state-drive-agammixs11p-512gt-c,5,4.8
//cdna.pcpartpicker.com/static/forever/images/product/ca0b46376f072d2483c385bad50c6310.256p.jpg,Samsung 980,500 GB,0.115,SSD,,M.2,M.2 PCIe 3.0 X4,57.5,https://es.pcpartpicker.com/product/m6rRsY/samsung-980-500-gb-m2-2280-nvme-solid-state-drive-mz-v8v500bam,23,4.9
https://m.media-amazon.com/images/I/51hfO5-iw9L.jpg,Western Digital Scorpio Blue,160 GB,0.356,5400 RPM,8 MB,"2.5""",SATA 3.0 Gb/s,57,https://es.pcpartpicker.com/product/7zrG3C/western-digital-internal-hard-drive-wd1600bevt,1,3
https://m.media-amazon.com/images/I/41M7dOsLSQL.jpg,Inland Professional,480 GB,0.119,SSD,,"2.5""",SATA 6.0 Gb/s,57,https://es.pcpartpicker.com/product/rRCD4D/inland-professional-480-gb-25-solid-state-drive-480-gb-ssd,13,4.6
//cdna.pcpartpicker.com/static/forever/images/product/fc946a08ad1c7ca221e67970f5b883a0.256p.jpg,TEAMGROUP GX2,512 GB,0.111,SSD,,"2.5""",SATA 6.0 Gb/s,56.89,https://es.pcpartpicker.com/product/MC3H99/team-gx2-512-gb-25-solid-state-drive-t253x2512g0c101,25,4.9
//cdna.pcpartpicker.com/static/forever/images/product/e0cb65cd2d53bdf3a8313e6b74bfa471.256p.jpg,Patriot VPN100,256 GB,0.222,SSD,512 MB,M.2,M.2 PCIe 3.0 X4,56.87,https://es.pcpartpicker.com/product/Ljw7YJ/patriot-vpn100-256-gb-m2-2280-solid-state-drive-vpn100-256gm28h,8,5
//cdna.pcpartpicker.com/static/forever/images/product/de757446324f203480fef2325a9083fc.256p.jpg,Western Digital Blue,2 TB,0.028,5400 RPM,256 MB,"3.5""",SATA 6.0 Gb/s,56.8,https://es.pcpartpicker.com/product/Jd8j4D/western-digital-blue-2-tb-35-5400rpm-internal-hard-drive-wd20ezaz,30,4.6
//cdna.pcpartpicker.com/static/forever/images/product/2830bf3ba317c794ccde742efe4304be.256p.jpg,Crucial P3 Plus,500 GB,0.114,SSD,,M.2,M.2 PCIe 4.0 X4,56.76,https://es.pcpartpicker.com/product/vPpzK8/crucial-p3-plus-500-gb-m2-2280-nvme-solid-state-drive-ct500p3pssd8,1,5
//cdna.pcpartpicker.com/static/forever/images/product/ffbefe6377650e8513aaa5ae86820256.256p.jpg,Western Digital Green,480 GB,0.118,SSD,,M.2,M.2 SATA,56.64,https://es.pcpartpicker.com/product/f697YJ/western-digital-green-480-gb-m2-2280-solid-state-drive-wds480g2g0b,1,5
//cdna.pcpartpicker.com/static/forever/images/product/25a1bf52562913032cce0b7a71b9e323.256p.jpg,Samsung 970 Evo Plus,250 GB,0.226,SSD,512 MB,M.2,M.2 PCIe 3.0 X4,56.5,https://es.pcpartpicker.com/product/BDYLrH/samsung-970-evo-plus-250-gb-m2-2280-nvme-solid-state-drive-mz-v7s250bam,88,4.9
//cdna.pcpartpicker.com/static/forever/images/product/474abe769959b27b7cd7c61df950b02b.256p.jpg,ADATA XPG SPECTRIX S40G RGB,512 GB,0.109,SSD,,M.2,M.2 PCIe 3.0 X4,55.99,https://es.pcpartpicker.com/product/s2848d/adata-xpg-spectrix-s40g-rgb-512-gb-m2-2280-nvme-solid-state-drive-as40g-512gt-c,15,4.3
//cdna.pcpartpicker.com/static/forever/images/product/71bbb76c9ee5501d03a2da08a54f35df.256p.jpg,Silicon Power A80,256 GB,0.217,SSD,,M.2,M.2 PCIe 3.0 X4,55.64,https://es.pcpartpicker.com/product/vs97YJ/silicon-power-a80-256-gb-m2-2280-solid-state-drive-sp256gbp34a80m28,3,4.3
//cdna.pcpartpicker.com/static/forever/images/product/2055390693f3cf821efdc134d351baff.med.256p.jpg,Samsung Spinpoint M8,320 GB,0.173,5400 RPM,8 MB,"2.5""",SATA 3.0 Gb/s,55.3,https://es.pcpartpicker.com/product/zXDwrH/samsung-internal-hard-drive-hnm320mbbst320lm001,1,5
//cdna.pcpartpicker.com/static/forever/images/product/a01397f92c0175096c57a5138436d95d.256p.jpg,Western Digital AV-GP,320 GB,0.172,5400 RPM,8 MB,"3.5""",SATA 3.0 Gb/s,55,https://es.pcpartpicker.com/product/f3JwrH/western-digital-internal-hard-drive-wd3200avvs,1,3
//cdna.pcpartpicker.com/static/forever/images/product/73be90b182cdb68fe899775fb8fa56ed.256p.jpg,Western Digital Blue SN550,500 GB,0.11,SSD,,M.2,M.2 PCIe 3.0 X4,55,https://es.pcpartpicker.com/product/zFK2FT/western-digital-blue-sn550-500-gb-m2-2280-nvme-solid-state-drive-wds500g2b0c,120,4.9
https://m.media-amazon.com/images/I/51lPS1Pap2L.jpg,Western Digital Scorpio Blue,500 GB,0.11,5400 RPM,8 MB,"2.5""",SATA 3.0 Gb/s,54.9,https://es.pcpartpicker.com/product/tPkD4D/western-digital-internal-hard-drive-wd5000bpvt,3,4.3
//cdna.pcpartpicker.com/static/forever/images/product/0b9bfd76b0d511a6eff3730d12d5f95c.256p.jpg,Western Digital Blue,2 TB,0.027,7200 RPM,256 MB,"3.5""",SATA 6.0 Gb/s,54.8,https://es.pcpartpicker.com/product/gHNxFT/western-digital-wd-blue-2-tb-35-7200rpm-internal-hard-drive-wd20ezbx,16,4.8
//cdna.pcpartpicker.com/static/forever/images/product/3e31f6a6f00a586b5580df56c72f2aab.256p.jpg,Acer SA100,480 GB,0.114,SSD,,"2.5""",SATA 6.0 Gb/s,54.79,https://es.pcpartpicker.com/product/XwcG3C/acer-sa100-480-gb-25-solid-state-drive-bl9bwwa103,1,5
https://m.media-amazon.com/images/I/51IzYxuTE3L.jpg,Western Digital Scorpio Black,160 GB,0.342,7200 RPM,16 MB,"2.5""",SATA 3.0 Gb/s,54.78,https://es.pcpartpicker.com/product/J6fp99/western-digital-internal-hard-drive-wd1600bekt,3,4.7
https://m.media-amazon.com/images/I/41mRg7av74L.jpg,TEAMGROUP L3 EVO,240 GB,0.228,SSD,,"2.5""",SATA 6.0 Gb/s,54.77,https://es.pcpartpicker.com/product/gH2rxr/team-l3-evo-240gb-25-solid-state-drive-t253le240gtc101,1,4
//cdna.pcpartpicker.com/static/forever/images/product/02d46d03ccf471824f6023fde7d25a23.256p.jpg,Western Digital Green,480 GB,0.114,SSD,,"2.5""",SATA 6.0 Gb/s,54.68,https://es.pcpartpicker.com/product/vBkj4D/western-digital-green-480-gb-25-solid-state-drive-wds480g2g0a,3,4.7
https://m.media-amazon.com/images/I/41fT5Zjhw5S.jpg,ADATA XPG GAMMIX S5,512 GB,0.106,SSD,,M.2,M.2 PCIe 3.0 X4,54.38,https://es.pcpartpicker.com/product/zv8j4D/adata-xpg-gammix-s5-512-gb-m2-2280-solid-state-drive-agammixs5-512gt-c,3,5
https://images-na.ssl-images-amazon.com/images/I/41dVf8KKOUL.jpg,Seagate Momentus Thin,320 GB,0.169,5400 RPM,16 MB,"2.5""",SATA 3.0 Gb/s,54,https://es.pcpartpicker.com/product/HcXfrH/seagate-internal-hard-drive-st320lt020,2,3.5
//cdna.pcpartpicker.com/static/forever/images/product/3f4b76a471ff0ed80b3e6abd3b8a351f.256p.jpg,Seagate BarraCuda,500 GB,0.108,5400 RPM,128 MB,"2.5""",SATA 6.0 Gb/s,54,https://es.pcpartpicker.com/product/W7dFf7/seagate-barracuda-500gb-25-5400rpm-internal-hard-drive-st500lm030,2,5
https://images-na.ssl-images-amazon.com/images/I/41wm0mLlM5L.jpg,Seagate Momentus Thin,320 GB,0.169,7200 RPM,16 MB,"2.5""",SATA 3.0 Gb/s,54,https://es.pcpartpicker.com/product/kyMFf7/seagate-internal-hard-drive-st320lt007,2,5
https://m.media-amazon.com/images/I/41aVwd4UODL.jpg,Sabrent Rocket,256 GB,0.211,SSD,,M.2,M.2 PCIe 3.0 X4,53.99,https://es.pcpartpicker.com/product/f4yV3C/sabrent-256-gb-m2-2280-solid-state-drive-sb-rocket-256,16,5
//cdna.pcpartpicker.com/static/forever/images/product/108f7346628a23dfe914498d6a36af17.256p.jpg,Crucial BX500,120 GB,0.446,SSD,,"2.5""",SATA 6.0 Gb/s,53.55,https://es.pcpartpicker.com/product/VqgzK8/crucial-bx500-120gb-25-solid-state-drive-ct120bx500ssd1,15,4.7
//cdna.pcpartpicker.com/static/forever/images/product/9737d8cec44333aee732aeea7c7d79e7.256p.jpg,Toshiba DT01ACA050,500 GB,0.107,7200 RPM,32 MB,"3.5""",SATA 6.0 Gb/s,53.36,https://es.pcpartpicker.com/product/D7V48d/toshiba-internal-hard-drive-dt01aca050,15,4.5
https://m.media-amazon.com/images/I/51M8VqxDmRL.jpg,Corsair Force LS,60 GB,0.883,SSD,,"2.5""",SATA 6.0 Gb/s,52.99,https://es.pcpartpicker.com/product/LsJkcf/corsair-internal-hard-drive-cssdf60gblsb,3,3.7
https://m.media-amazon.com/images/I/51B1bMOBFOL.jpg,Seagate Barracuda ES,750 GB,0.071,7200 RPM,16 MB,"3.5""",SATA 3.0 Gb/s,52.99,https://es.pcpartpicker.com/product/LBkD4D/seagate-internal-hard-drive-st3750640nsim,3,3
//cdna.pcpartpicker.com/static/forever/images/product/385394883ecc8867ff635a0189b01b97.256p.jpg,Western Digital Blue SA510,500 GB,0.106,SSD,,"2.5""",SATA 6.0 Gb/s,52.98,https://es.pcpartpicker.com/product/8pvdnQ/western-digital-blue-sa510-500-gb-25-solid-state-drive-wds500g3b0a,1,5
//cdna.pcpartpicker.com/static/forever/images/product/229130faab065e7908c58fd694f78e1a.256p.jpg,Silicon Power P34A60,512 GB,0.103,SSD,,M.2,M.2 PCIe 3.0 X4,52.89,https://es.pcpartpicker.com/product/94gQzy/silicon-power-p34a60-512-gb-m2-2280-nvme-solid-state-drive-sp512gbp34a60m28,21,4.9
