img_src,name,type,color,side_panel,price,link,rating_number,rating
//cdna.pcpartpicker.com/static/forever/images/product/e1150ed12ed97944f524621ab3013e23.256p.jpg,Antec DP503,ATX Mid ,Black,Tempered Glass,120.18,https://es.pcpartpicker.com/product/sqjBD3/antec-dp503-atx-mid-tower-case-0-761345-810777,1,5
//cdna.pcpartpicker.com/static/forever/images/product/dcd6cbc6f8e6021b3de7388df7ab9646.256p.jpg,MSI MPG GUNGNIR 100,ATX Mid ,Black,Tempered Glass,120.71,https://es.pcpartpicker.com/product/83rmP6/msi-mpg-gungnir-100-atx-mid-tower-case-mpg-gungnir-100,5,4.2
//cdna.pcpartpicker.com/static/forever/images/product/ef0dfcdedbc2dc9756cdda4ec5bc188b.256p.jpg,Thermaltake Level 20 RS ARGB,ATX Mid ,Black,Tempered Glass,120.8,https://es.pcpartpicker.com/product/bMmFf7/thermaltake-level-20-rs-argb-atx-mid-tower-case-ca-1p8-00m1wn-00,1,4
//cdna.pcpartpicker.com/static/forever/images/product/ba3d60ecf21a78b7ac0a454ddba1a800.256p.jpg,NZXT H210i,Mini ITX ,Black / Red,Tempered Glass,120.8,https://es.pcpartpicker.com/product/rZ848d/nzxt-h210i-mini-itx-tower-case-ca-h210i-br,4,4.8
//cdna.pcpartpicker.com/static/forever/images/product/857cda69ee716377a731c7b0389f45a7.256p.jpg,Thermaltake The Tower 100 Snow,Mini ITX ,White,Tempered Glass,120.8,https://es.pcpartpicker.com/product/hht9TW/thermaltake-the-tower-100-snow-mini-itx-tower-case-ca-1r3-00s6wn-00,1,4
//cdna.pcpartpicker.com/static/forever/images/product/3fc9f5056a2ea5fcf33bbaf7c89ef89b.256p.jpg,Fractal Design Define Mini C,MicroATX Mid ,Black,,120.8,https://es.pcpartpicker.com/product/vBTrxr/fractal-design-define-mini-c-microatx-mid-tower-case-fd-ca-def-mini-c-bk,37,4.9
//cdna.pcpartpicker.com/static/forever/images/product/974d8199bbeae5bcdf70933febf1b993.256p.jpg,NZXT H510i,ATX Mid ,Black / Red,Tempered Glass,120.8,https://es.pcpartpicker.com/product/ztJmP6/nzxt-h510i-atx-mid-tower-case-ca-h510i-br,8,4.9
//cdna.pcpartpicker.com/static/forever/images/product/e4d0360d60d23ed5f17a49faea049387.256p.jpg,Fractal Design Node 202,HTPC,Black,,120.8,https://es.pcpartpicker.com/product/GsZ2FT/fractal-design-case-fdcanode202bk,61,4.4
//cdna.pcpartpicker.com/static/forever/images/product/d4601be3b89341d6b9f38bdcea9a54c1.256p.jpg,Fractal Design Node 304,Mini ITX ,Black / White,,120.8,https://es.pcpartpicker.com/product/BWFPxr/fractal-design-case-fdcanode304bl,51,4.7
//cdna.pcpartpicker.com/static/forever/images/product/fd8afe624c4bd9eac82ed10deca79d6b.256p.jpg,Lian Li LANCOOL 205 Mesh,ATX Mid ,Black,Tempered Glass,121,https://es.pcpartpicker.com/product/8nt9TW/lian-li-lancool-205-mesh-atx-mid-tower-case-g99oe764x00,4,4
//cdna.pcpartpicker.com/static/forever/images/product/80b6fd71fc640a8bd9846e63cf339de1.256p.jpg,NZXT H510i,ATX Mid ,Black,Tempered Glass,121.37,https://es.pcpartpicker.com/product/jm848d/nzxt-h510i-atx-mid-tower-case-ca-h510i-b1,29,4.4
//cdna.pcpartpicker.com/static/forever/images/product/c93197233b43c04c7f7a1fe3f4d45974.256p.jpg,MagniumGear Neo V2,ATX Mid ,Black,Tempered Glass,121.52,https://es.pcpartpicker.com/product/yckgXL/metallic-gear-neo-v2-atx-mid-tower-case-mg-ne510_bk02,1,4
//cdna.pcpartpicker.com/static/forever/images/product/9eca48be702c932b38d799374a5a869b.256p.jpg,Zalman Z11,ATX Mid ,Black,Acrylic,121.83,https://es.pcpartpicker.com/product/GFV48d/zalman-case-z11,8,4
//cdna.pcpartpicker.com/static/forever/images/product/79267df72167bd30f6bc2b0e82b3350e.256p.jpg,Silverstone GD04B-USB3.0,HTPC,Black,,121.99,https://es.pcpartpicker.com/product/VRckcf/silverstone-case-sstgd04busb30,1,5
https://images-eu.ssl-images-amazon.com/images/I/41j%2B7eIwJWL.jpg,Thermaltake Versa C23 RGB,ATX Mid ,Black,Tempered Glass,122.09,https://es.pcpartpicker.com/product/QQmxFT/thermaltake-versa-c23-tg-rgb-edition-atx-mid-tower-case-ca-1h7-00m1wn-00,3,2.3
//cdna.pcpartpicker.com/static/forever/images/product/643860f47f4275067f8b31f3cafe7b1c.256p.jpg,Thermaltake V250 TG ARGB,ATX Mid ,Black,Tempered Glass,122.29,https://es.pcpartpicker.com/product/jFH8TW/thermaltake-v250-tg-argb-atx-mid-tower-case-ca-1q5-00m1wn-00,7,4.1
//cdna.pcpartpicker.com/static/forever/images/product/b18d71c617bdcca26e71cec7e9ed1a18.256p.jpg,Cougar DarkBlader X5 RGB,ATX Mid ,Black,Tempered Glass,122.31,https://es.pcpartpicker.com/product/3BMTwP/cougar-darkblader-x5-rgb-atx-mid-tower-case-dark-blader-x5-rgb,1,5
//cdna.pcpartpicker.com/static/forever/images/product/a6aaaedb92f9c8d97f6c902a68821e04.256p.jpg,Lian Li TU150,Mini ITX Desktop,Black,Tempered Glass,122.6,https://es.pcpartpicker.com/product/G27p99/lian-li-tu150-mini-itx-desktop-case-tu150wx,22,4.4
//cdna.pcpartpicker.com/static/forever/images/product/6f3abffd2843705b0348ba730e6096f6.256p.jpg,be quiet! Pure Base 600,ATX Mid ,Black,Tempered Glass,123.05,https://es.pcpartpicker.com/product/FZ38TW/be-quiet-pure-base-600-wwindow-black-atx-mid-tower-case-bgw21,1,4
//cdna.pcpartpicker.com/static/forever/images/product/ad59e9100fbf8eb090d00cc3c3146144.256p.jpg,In Win B1,Mini ITX Desktop,Black,,123.16,https://es.pcpartpicker.com/product/kzwkcf/in-win-b1-mini-itx-desktop-case-w200-w-power-supply-iw-cs-b1blk-ps200w,3,4.3
//cdna.pcpartpicker.com/static/forever/images/product/fcb1d2bc1b1b75c95d1b9136355ed9db.256p.jpg,RAIJINTEK PAEAN M,MicroATX Mini ,Black,Tempered Glass,123.8,https://es.pcpartpicker.com/product/3ZjJ7P/raijintek-paean-m-microatx-mini-tower-case-0r200068,1,4
//cdna.pcpartpicker.com/static/forever/images/product/51ce44266472dd3a1fff862b43af76c4.256p.jpg,Lian Li O11 Dynamic Mini,ATX Mid ,White / Black,Tempered Glass,123.9,https://es.pcpartpicker.com/product/TjtKHx/lian-li-o11-dynamic-mini-atx-mid-tower-case-o11d-mini-w,19,4.8
//cdna.pcpartpicker.com/static/forever/images/product/e70a3398e58597bf8307159bf0152460.256p.jpg,Fractal Design Meshify C,ATX Mid ,White / Black,Tempered Glass,124.43,https://es.pcpartpicker.com/product/BBrmP6/fractal-design-meshify-c-white-tg-atx-mid-tower-case-fd-ca-mesh-c-wt-tgc,169,4.8
//cdna.pcpartpicker.com/static/forever/images/product/ce0140cc56fc14dbc1d26ea754522699.256p.jpg,Corsair Carbide Series 275R,ATX Mid ,White,Tempered Glass,124.9,https://es.pcpartpicker.com/product/QjWfrH/corsair-275r-atx-mid-tower-case-cc-9011133-ww,25,4.4
//cdna.pcpartpicker.com/static/forever/images/product/d0088af61ff05d2f1e8ec07eeb4f7aee.256p.jpg,be quiet! Pure Base 500DX,ATX Mid ,White,Tempered Glass,124.92,https://es.pcpartpicker.com/product/3W6qqs/be-quiet-pure-base-500dx-atx-mid-tower-case-bgw38,27,4.7
//cdna.pcpartpicker.com/static/forever/images/product/f0f421e3fc3867493483981e8171cdc6.256p.jpg,be quiet! Pure Base 500DX,ATX Mid ,Black,Tempered Glass,124.92,https://es.pcpartpicker.com/product/FCK2FT/be-quiet-pure-base-500dx-atx-mid-tower-case-bgw37,75,4.8
//cdna.pcpartpicker.com/static/forever/images/product/12b5f2e521ccfe197dc81d59ae8241ab.256p.jpg,Silverstone PM01,ATX Mid ,White,Acrylic,124.95,https://es.pcpartpicker.com/product/ks7CmG/silverstone-primera-rgb-white-atx-mid-tower-case-sst-pm01w-rgb,1,5
//cdna.pcpartpicker.com/static/forever/images/product/08954f8a096f72ecd507bf2c6ab5837d.256p.jpg,Deepcool MATREXX 50,ATX Mid ,Black,Tempered Glass,124.97,https://es.pcpartpicker.com/product/yX97YJ/deepcool-matrexx-50-atx-mid-tower-case-matrexx-50,8,4.1
//cdna.pcpartpicker.com/static/forever/images/product/c0481ee13b62354f45ed3d0f10ec46be.256p.jpg,MSI MPG Sekira 100R,ATX Mid ,Black,Tinted Tempered Glass,124.99,https://es.pcpartpicker.com/product/rXK2FT/msi-mpg-sekira-100r-atx-mid-tower-case-mpg-sekira-100r,4,4.8
//cdna.pcpartpicker.com/static/forever/images/product/f9201e9490904a1094cb18c04aa5b304.256p.jpg,In Win 303C,ATX Mid ,Black,Tempered Glass,125,https://es.pcpartpicker.com/product/cvVD4D/inwin-303c-black-atx-mid-tower-case-303c-black,2,4.5
https://images-eu.ssl-images-amazon.com/images/I/41HKIR%2B98iL.jpg,Nanoxia Deep Silence 4,MicroATX Mini ,Black / Gray,,125.47,https://es.pcpartpicker.com/product/fQfhP6/nanoxia-deep-silence-4-blackgray-microatx-mini-tower-case-nxds4a,2,4
https://m.media-amazon.com/images/I/41wNlU4GLLL.jpg,Silverstone RL08BR-RGB,MicroATX Mini ,Black / Red,Tempered Glass,125.55,https://es.pcpartpicker.com/product/M9WBD3/silverstone-rl08br-rgb-microatx-mini-tower-case-sst-rl08br-rgb,2,4.5
//cdna.pcpartpicker.com/static/forever/images/product/2f7441e91d14ffd0db41d822bacef6cb.256p.jpg,NZXT H500i,ATX Mid ,Black / Blue,Tempered Glass,125.83,https://es.pcpartpicker.com/product/RTjJ7P/nzxt-h500i-blackblue-atx-mid-tower-case-ca-h500w-bl,2,5
//cdna.pcpartpicker.com/static/forever/images/product/71a7a7976d56acbf91c57f86db79e3b8.256p.jpg,SilentiumPC Signum SG1X TG RGB,ATX Mid ,Black,Tempered Glass,126,https://es.pcpartpicker.com/product/76xbt6/silentiumpc-signum-sg1x-tg-rgb-atx-mid-tower-case-spc233,2,4.5
//cdna.pcpartpicker.com/static/forever/images/product/9036e57f5dd028e3abdd02729f579df6.256p.jpg,Fractal Design Define 7 Nano,Mini ITX ,Black,Tinted Tempered Glass,126.21,https://es.pcpartpicker.com/product/DFjBD3/fractal-design-define-7-nano-mini-itx-tower-case-fd-c-def7n-02,1,5
//cdna.pcpartpicker.com/static/forever/images/product/2055c324d141b39c5b3bd16cfae55269.256p.jpg,Silverstone PM01,ATX Mid ,Black / Red,Acrylic,126.69,https://es.pcpartpicker.com/product/ryKhP6/silverstone-sst-pm01br-w-atx-mid-tower-case-sst-pm01br-w,2,4.5
//cdna.pcpartpicker.com/static/forever/images/product/e233284c287b2718446f4e4c5dcbcefe.256p.jpg,Fractal Design Meshify C,ATX Mid ,Black,,126.84,https://es.pcpartpicker.com/product/fPzkcf/fractal-design-meshify-c-atx-mid-tower-case-fd-ca-mesh-c-bko,23,4.8
//cdna.pcpartpicker.com/static/forever/images/product/5e3dacdab51c3a7f331e27cc70ea5783.256p.jpg,Fractal Design Core 2300,ATX Mid ,Black,,127.16,https://es.pcpartpicker.com/product/y7YWGX/fractal-design-case-fdcacore2300bl,8,4.9
//cdna.pcpartpicker.com/static/forever/images/product/4eb3751e40d2273463f1178c814dec5e.256p.jpg,Cougar MX410 MESH-G RGB,ATX Mid ,Black,Tempered Glass,127.45,https://es.pcpartpicker.com/product/ZT4BD3/cougar-mx410-mesh-g-rgb-atx-mid-tower-case-mx410-mesh-g-rgb,3,4.3
//cdna.pcpartpicker.com/static/forever/images/product/1c26630b1962142e22ea5c746fb8c05c.256p.jpg,Antec NX600,ATX Mid ,Black,Tempered Glass,127.55,https://es.pcpartpicker.com/product/Tkdrxr/antec-nx600-atx-mid-tower-case-nx600,2,4
//cdna.pcpartpicker.com/static/forever/images/product/886fe7bfff0e556c86d55cdbdd28f7ee.256p.jpg,Cooler Master MasterCase H100,Mini ITX Desktop,Black,,127.68,https://es.pcpartpicker.com/product/xK848d/cooler-master-mastercase-h100-mini-itx-desktop-case-mcm-h100-kann-s00,3,4.3
//cdna.pcpartpicker.com/static/forever/images/product/17fa8a2537f9c8b4daed00429246ba26.256p.jpg,Cooler Master MasterBox Lite 5,ATX Mid ,Black,Acrylic,127.8,https://es.pcpartpicker.com/product/CkM323/cooler-master-masterbox-lite-5-atx-mid-tower-case-mcw-l5s3-kann-01,23,3.8
//cdna.pcpartpicker.com/static/forever/images/product/a2a8c4bad5a44cedc8227599bd75f340.256p.jpg,be quiet! Pure Base 600,ATX Mid ,Black / Orange,Tempered Glass,127.97,https://es.pcpartpicker.com/product/3wfmP6/be-quiet-pure-base-600-wwindow-blackorange-atx-mid-tower-case-bgw20,6,4.7
//cdna.pcpartpicker.com/static/forever/images/product/71d9c9eb60883f20a8f34897e7b97691.256p.jpg,Silverstone KL07,ATX Mid ,Black,,128.04,https://es.pcpartpicker.com/product/C2wqqs/silverstone-kublai-atx-mid-tower-case-kl07,1,5
//cdna.pcpartpicker.com/static/forever/images/product/9ca020f99f8d7f9e24958c13928bab0d.256p.jpg,NZXT H7,ATX Mid ,Black,Tempered Glass,128.62,https://es.pcpartpicker.com/product/PNmmP6/nzxt-h7-atx-mid-tower-case-cm-h71bb-01,1,4
//cdna.pcpartpicker.com/static/forever/images/product/3199bfc36df4916d15498b4d168e2ccc.256p.jpg,NZXT H7 Flow,ATX Mid ,White / Black,Tempered Glass,128.69,https://es.pcpartpicker.com/product/sgWzK8/nzxt-h7-flow-atx-mid-tower-case-cm-h71fg-01,2,5
//cdna.pcpartpicker.com/static/forever/images/product/61648b636fa64af0a730d0195031465f.256p.jpg,Thermaltake S100 Snow Edition,MicroATX Mini ,White / Black,Tempered Glass,128.79,https://es.pcpartpicker.com/product/2BYQzy/thermaltake-s100-snow-edition-microatx-mini-tower-case-ca-1q9-00s6wn-00,17,4.3
//cdna.pcpartpicker.com/static/forever/images/product/2ec40a999717d2d4d17c5ff8751f189e.256p.jpg,Thermaltake Level 20 VT,MicroATX Desktop,Black / Silver,Tempered Glass,128.8,https://es.pcpartpicker.com/product/rPGxFT/thermaltake-level-20-vt-microatx-desktop-case-ca-1l2-00s1wn-00,3,4
//cdna.pcpartpicker.com/static/forever/images/product/e7ede7a1213f28e72b4f19f1afafc261.256p.jpg,Corsair iCUE 220T RGB Airflow,ATX Mid ,White,Tempered Glass,128.9,https://es.pcpartpicker.com/product/wj4BD3/corsair-icue-220t-rgb-atx-mid-tower-case-cc-9011174-ww,35,4.4
//cdna.pcpartpicker.com/static/forever/images/product/b131b69136be8e03966cfb55ffcb1009.256p.jpg,Corsair iCUE 220T RGB Airflow,ATX Mid ,Black,Tempered Glass,128.9,https://es.pcpartpicker.com/product/wMpmP6/corsair-icue-220t-rgb-atx-mid-tower-case-cc-9011173-ww,57,4.3
//cdna.pcpartpicker.com/static/forever/images/product/2cc4c3a617ac8a2e8c64ad50600184e3.256p.jpg,Deepcool MATREXX 55 V3 ADD-RGB WH,ATX Mid ,White / Black,Tempered Glass,128.97,https://es.pcpartpicker.com/product/Tzwkcf/deepcool-matrexx-55-v3-add-rgb-wh-atx-mid-tower-case-dp-atx-matrexx55v3-ar-wh,1,4
//cdna.pcpartpicker.com/static/forever/images/product/d4f7f3ccb6f42d72eb3156ffb3ea4ef9.256p.jpg,Phanteks Enthoo EVOLV TG,MicroATX Mini ,Silver,Tinted Tempered Glass,129.9,https://es.pcpartpicker.com/product/mwbkcf/phanteks-enthoo-evolv-tg-silver-atx-mini-tower-case-ph-es314etg_gs,2,5
https://images-na.ssl-images-amazon.com/images/I/41w2OuctK0L.jpg,Thermaltake View 21 Tempered Glass Edition,ATX Mid ,Black,Acrylic,129.91,https://es.pcpartpicker.com/product/KptWGX/thermaltake-view-21-tempered-glass-edition-atx-mid-tower-case-ca-1i3-00m1wn-00,5,4.6
//cdna.pcpartpicker.com/static/forever/images/product/0755c019e845d11601c7b0c3e773571b.256p.jpg,NZXT H510,ATX Mid ,Black / Red,Tempered Glass,130.52,https://es.pcpartpicker.com/product/WHNgXL/nzxt-h510-atx-mid-tower-case-ca-h510b-br,21,4.4
//cdna.pcpartpicker.com/static/forever/images/product/b08e1229ff500abc292c2ee2340ee186.256p.jpg,Lian Li TU150,Mini ITX Desktop,Black,,130.74,https://es.pcpartpicker.com/product/KFXYcf/lian-li-tu150-mini-itx-desktop-case-tu150x,2,5
//cdna.pcpartpicker.com/static/forever/images/product/0610d363ccccf52837f07d811e4eb2a3.256p.jpg,Corsair iCUE 4000X RGB,ATX Mid ,Black,Tempered Glass,130.79,https://es.pcpartpicker.com/product/6qFKHx/corsair-icue-4000x-rgb-atx-mid-tower-case-cc-9011204-ww,39,4.8
//cdna.pcpartpicker.com/static/forever/images/product/2d490990fe1f4b377ab2f2c32fa0f829.256p.jpg,Thermaltake View 37,ATX Mid ,Black,Acrylic,130.8,https://es.pcpartpicker.com/product/xF22FT/thermaltake-view-37-argb-edition-atx-mid-tower-case-ca-1j7-00m1wn-04,6,4.2
https://m.media-amazon.com/images/I/41U3WJ-GpWL.jpg,Silverstone ML08,HTPC,Black,Acrylic,130.8,https://es.pcpartpicker.com/product/6htWGX/silverstone-case-sstml08bh,16,4.6
//cdna.pcpartpicker.com/static/forever/images/product/45af822ca7f93ff81df8c97ce57695a2.256p.jpg,Fractal Design Meshify C,ATX Mid ,Black,Tempered Glass,130.8,https://es.pcpartpicker.com/product/nL7v6h/fractal-design-meshify-c-tg-atx-mid-tower-case-fd-ca-mesh-c-bko-tgl,97,4.8
//cdna.pcpartpicker.com/static/forever/images/product/afcf290a91379b52360c7db562567b6f.256p.jpg,Fractal Design Pop Air,ATX Mid ,Black,Tempered Glass,130.8,https://es.pcpartpicker.com/product/mpcG3C/fractal-design-pop-air-atx-mid-tower-case-fd-c-por1a-06,1,5
https://images-na.ssl-images-amazon.com/images/I/311LoUcCuLL.jpg,Phanteks Eclipse P400S,ATX Mid ,Gray,,130.82,https://es.pcpartpicker.com/product/mv38TW/phanteks-case-phec416pscag,3,4.7
//cdna.pcpartpicker.com/static/forever/images/product/0e48b6ad07863abdeb2d79a883555acf.256p.jpg,Fractal Design Define 7 Mini,MicroATX Mini ,Black,Tinted Tempered Glass,131.43,https://es.pcpartpicker.com/product/Mg92FT/fractal-design-define-7-mini-microatx-mini-tower-case-fd-c-def7m-02,1,4
//cdna.pcpartpicker.com/static/forever/images/product/82dbc31cc1b81b9e76ae4e7c39c8b2a7.256p.jpg,NZXT H7,ATX Mid ,White,Tempered Glass,132.16,https://es.pcpartpicker.com/product/dcKKHx/nzxt-h7-atx-mid-tower-case-cm-h71bw-01,1,5
//cdna.pcpartpicker.com/static/forever/images/product/c92b51fe0eb877d5d25cb57eb4e63ab6.256p.jpg,NZXT H7 Flow,ATX Mid ,White,Tempered Glass,132.16,https://es.pcpartpicker.com/product/Ckt9TW/nzxt-h7-flow-atx-mid-tower-case-cm-h71fw-01,1,5
//cdna.pcpartpicker.com/static/forever/images/product/bec2a61865de879aa69df53f51b10e56.256p.jpg,NZXT H7 Flow,ATX Mid ,Black,Tempered Glass,132.16,https://es.pcpartpicker.com/product/c7jBD3/nzxt-h7-flow-atx-mid-tower-case-cm-h71fb-01,7,5
//cdna.pcpartpicker.com/static/forever/images/product/3a87f7d1da63e23f30f3e4bf032ae7c5.256p.jpg,Corsair iCUE 4000X RGB,ATX Mid ,White,Tempered Glass,132.8,https://es.pcpartpicker.com/product/jNCFf7/corsair-icue-4000x-rgb-atx-mid-tower-case-cc-9011205-ww,32,4.7
//cdna.pcpartpicker.com/static/forever/images/product/7acea57a35cc428f2ca379748419afcc.256p.jpg,Fractal Design Define S,ATX Mid ,Black,,132.97,https://es.pcpartpicker.com/product/svVBD3/fractal-design-case-fdcadefsbk,20,4.6
//cdna.pcpartpicker.com/static/forever/images/product/4384559686f011ed36faa23353657c45.256p.jpg,Phanteks Enthoo EVOLV,MicroATX Mini ,Silver,Acrylic,133.09,https://es.pcpartpicker.com/product/4kL7YJ/phanteks-case-phes314eag,1,5
//cdna.pcpartpicker.com/static/forever/images/product/10d9fe774f1009b538fce4569401ab86.med.256p.jpg,Nanoxia NXDS4B,MicroATX Mini ,Black,,133.58,https://es.pcpartpicker.com/product/BsqdnQ/nanoxia-case-nxds4b,6,4.2
//cdna.pcpartpicker.com/static/forever/images/product/e91eb53f37a1e1a938b2be33ebb8a267.256p.jpg,Lian Li Q58 (PCIe 4.0),Mini ITX Desktop,White,Tempered Glass,133.8,https://es.pcpartpicker.com/product/fpNxFT/lian-li-q58-pcie-40-mini-itx-desktop-case-q58w4,1,4
//cdna.pcpartpicker.com/static/forever/images/product/a77c3dc3732a3bd8f2d559cf7c03fb82.256p.jpg,Fractal Design Meshify C Mini,MicroATX Mini ,Black,Tinted Tempered Glass,133.8,https://es.pcpartpicker.com/product/JsKcCJ/fractal-design-meshify-c-mini-dark-tg-microatx-mini-tower-case-fd-ca-mesh-c-mini-bko-tgd,81,4.8
//cdna.pcpartpicker.com/static/forever/images/product/57c5c25f7885cb4a81aed8b045c1dfbe.256p.jpg,BitFenix Nova Mesh TG 4ARGB,ATX Mid ,White,Tempered Glass,134.16,https://es.pcpartpicker.com/product/KgbCmG/bitfenix-nova-mesh-tg-4argb-atx-mid-tower-case-bfc-nvm-300-wwgkw-4a,4,4.5
//cdna.pcpartpicker.com/static/forever/images/product/601bd451779a1484fa3d3470400ce8f9.256p.jpg,Fractal Design Define C TG,ATX Mid ,Black,Tempered Glass,134.31,https://es.pcpartpicker.com/product/rPPzK8/fractal-design-define-c-tg-atx-mid-tower-case-fd-ca-def-c-bk-tg,11,4.6
//cdna.pcpartpicker.com/static/forever/images/product/fa335af101aa114dcaa133df9352e46d.256p.jpg,Corsair iCUE 220T RGB,ATX Mid ,White / Black,Tempered Glass,134.9,https://es.pcpartpicker.com/product/gYWBD3/corsair-icue-220t-rgb-atx-mid-tower-case-cc-9011191-ww,1,5
//cdna.pcpartpicker.com/static/forever/images/product/6344da672015d315bc6784179cc888e6.256p.jpg,Corsair iCUE 220T RGB,ATX Mid ,Black,Tempered Glass,134.9,https://es.pcpartpicker.com/product/tX2bt6/corsair-icue-220t-rgb-atx-mid-tower-case-cc-9011190-ww,4,4.2
//cdna.pcpartpicker.com/static/forever/images/product/f894223f1ee5d516dc353ffaffbd30e8.256p.jpg,MSI MPG VELOX 100P AIRFLOW,ATX Mid ,Black,Tempered Glass,134.99,https://es.pcpartpicker.com/product/dkbTwP/msi-mpg-velox-100p-airflow-atx-mid-tower-case-mpg-velox-100p-airflow,1,4
//cdna.pcpartpicker.com/static/forever/images/product/50cff7f7fa418b13cf7399ea7c60bf93.256p.jpg,Fractal Design Define Mini C TG,MicroATX Mid ,Black,Tempered Glass,135.8,https://es.pcpartpicker.com/product/kRDzK8/fractal-design-define-mini-c-tg-microatx-mid-tower-case-fd-ca-def-mini-c-bk-tg,41,4.8
//cdna.pcpartpicker.com/static/forever/images/product/a00082ad4531b0d5b9d8ba4585e327c5.256p.jpg,RAIJINTEK OPHION EVO,Mini ITX Desktop,Black,Acrylic,135.8,https://es.pcpartpicker.com/product/2Tx2FT/raijintek-ophion-evo-mini-itx-desktop-case-0r20b00098,4,4.5
//cdna.pcpartpicker.com/static/forever/images/product/247023a904006490783d450008eb8492.256p.jpg,Fractal Design Define S,ATX Mid ,Black,Acrylic,136.07,https://es.pcpartpicker.com/product/yLDzK8/fractal-design-case-fdcadefsbkw,44,4.6
//cdna.pcpartpicker.com/static/forever/images/product/1c4941c3d07494862e589c85d16668e6.256p.jpg,be quiet! Silent Base 600,ATX Mid ,Black / Silver,Acrylic,136.86,https://es.pcpartpicker.com/product/9rrcCJ/be-quiet-case-bgw07,2,4.5
//cdna.pcpartpicker.com/static/forever/images/product/899fac30c829b7e822abf4f4d850837f.256p.jpg,BitFenix Enso,ATX Mid ,White,Tempered Glass,137.58,https://es.pcpartpicker.com/product/3q648d/bitfenix-enso-atx-mid-tower-case-bfc-ens-150-wwwgk-rp,3,4.3
//cdna.pcpartpicker.com/static/forever/images/product/8637eecbb708911a9d70e6dd233aa33a.256p.jpg,NZXT H510 Flow,ATX Mid ,Black,Tempered Glass,138.1,https://es.pcpartpicker.com/product/yM2WGX/nzxt-h510-flow-atx-mid-tower-case-ca-h52fb-01,22,4.6
//cdna.pcpartpicker.com/static/forever/images/product/6ffc011aed2e127eb0941f073ce7a5c1.256p.jpg,Fractal Design Define 7 Compact,ATX Mid ,White,Tempered Glass,138.63,https://es.pcpartpicker.com/product/RyGnTW/fractal-design-define-7-compact-atx-mid-tower-case-fd-c-def7c-04,2,5
//cdna.pcpartpicker.com/static/forever/images/product/c64d352ff9b0f68b5582877e87cccd90.256p.jpg,Lian Li Lancool II Mesh C Performance,ATX Mid ,Black,Tempered Glass,138.63,https://es.pcpartpicker.com/product/XMhFf7/lian-li-lancool-ii-mesh-c-performance-atx-mid-tower-case-lancool-ii-mesh-c-performance-x,3,5
//cdna.pcpartpicker.com/static/forever/images/product/03afc651ad784f15c8116f0df09c32c0.256p.jpg,Fractal Design Meshify 2 Compact Lite RGB,ATX Mid ,Black,Tinted Tempered Glass,138.75,https://es.pcpartpicker.com/product/sLzhP6/fractal-design-meshify-2-compact-lite-rgb-atx-mid-tower-case-fd-c-mel2c-05,2,4.5
//cdna.pcpartpicker.com/static/forever/images/product/67e81d7e0013d189a56b5eaedb381a21.256p.jpg,Fractal Design Meshify 2 Mini,MicroATX Mid ,White / Black,Tempered Glass,138.87,https://es.pcpartpicker.com/product/CkYmP6/fractal-design-meshify-2-mini-microatx-mid-tower-case-fd-c-mes2m-02,1,5
//cdna.pcpartpicker.com/static/forever/images/product/5827521256ae1374807bedac23e4460a.256p.jpg,Thermaltake Versa J23 RGB,ATX Mid ,Black,Tempered Glass,138.9,https://es.pcpartpicker.com/product/dQndnQ/thermaltake-versa-j23-tempered-glass-rgb-edition-atx-mid-tower-case-ca-1l6-00m1wn-01,1,4
//cdna.pcpartpicker.com/static/forever/images/product/2a7afb950e91ae3dc3a39df7a65c50d2.256p.jpg,Cooler Master MasterCase H500 ARGB,ATX Mid ,Black,Tempered Glass,138.9,https://es.pcpartpicker.com/product/VczFf7/cooler-master-mastercase-h500-argb-atx-mid-tower-case-mcm-h500-ignn-s01,9,4.6
//cdna.pcpartpicker.com/static/forever/images/product/dace1696de22e925ae590011214e0655.256p.jpg,Cooler Master MasterBox TD500 ARGB,ATX Mid ,Black,Tempered Glass,139.57,https://es.pcpartpicker.com/product/9N4BD3/cooler-master-masterbox-td500-argb-atx-mid-tower-case-mcb-d500d-kann-s01,3,4.3
https://m.media-amazon.com/images/I/51cFzpbrdZL.jpg,SSUPD Meshlicious,Mini ITX ,Black,Tempered Glass,139.68,https://es.pcpartpicker.com/product/36BG3C/ssupd-meshlicious-mini-itx-tower-case-g99oe759x00,1,5
//cdna.pcpartpicker.com/static/forever/images/product/a501140d9127374bbf255d1d1cf09e11.256p.jpg,Phanteks Eclipse P600S,ATX Mid ,Black,,139.9,https://es.pcpartpicker.com/product/6cw7YJ/phanteks-eclipse-p600s-atx-mid-tower-case-ph-ec600psc_bk01,5,4.8
//cdna.pcpartpicker.com/static/forever/images/product/2b77a55635d3d741f659b3bd70954e88.256p.jpg,Phanteks Eclipse P400S,ATX Mid ,White,,140.31,https://es.pcpartpicker.com/product/jC648d/phanteks-case-phec416pscwt,1,4
https://m.media-amazon.com/images/I/31tspilZQXL.jpg,be quiet! Silent Base 600,ATX Mid ,Black / Orange,,140.47,https://es.pcpartpicker.com/product/K3Z2FT/be-quiet-case-bg005,3,4.3
